Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores,HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores,AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes,awayLeagueId,homeLeagueId
212350097,2001,1,regular,2001-08-23T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,38129,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,Conference USA,45,,,1624,1645,166,New Mexico State,fbs,Sun Belt,24,,,1334,1313,,,,1,1
63770,2001,1,regular,2001-08-25T04:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,158,Nebraska,fbs,Big 12,21,,,1970,1982,2628,TCU,fbs,Conference USA,7,,,1781,1769,,,,1,1
212370275,2001,1,regular,2001-08-25T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,76740,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,26,,,1699,1698,258,Virginia,fbs,ACC,17,,,1456,1457,,,,1,1
212370252,2001,1,regular,2001-08-25T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,40008,3801,LaVell Edwards Stadium,252,BYU,fbs,Mountain West,70,,,1525,1613,2655,Tulane,fbs,Conference USA,35,,,1446,1358,,,,1,1
212370201,2001,1,regular,2001-08-25T23:45:00.000Z,FALSE,TRUE,FALSE,FALSE,75423,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,10,,,1911,1902,153,North Carolina,fbs,ACC,0,,,1514,1523,,,,1,1
212380183,2001,1,regular,2001-08-26T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,41517,,,183,Syracuse,fbs,Big East,7,,,1629,1624,59,Georgia Tech,fbs,ACC,13,,,1711,1716,,,,1,1
212380038,2001,1,regular,2001-08-27T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,47762,3726,Folsom Field,38,Colorado,fbs,Big 12,22,,,1572,1569,278,Fresno State,fbs,Western Athletic,24,,,1573,1576,,,,1,1
212422649,2001,2,regular,2001-08-30T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,34950,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,38,,,1723,1793,135,Minnesota,fbs,Big Ten,7,,,1610,1540,,,,1,1
212422006,2001,2,regular,2001-08-30T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,13532,,,2006,Akron,fbs,Mid-American,31,,,1467,1469,195,Ohio,fbs,Mid-American,29,,,1562,1560,,,,1,1
212420218,2001,2,regular,2001-08-30T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,26191,3730,Franklin Field,218,Temple,fbs,Big East,45,,,1408,1437,2426,Navy,fbs,FBS Independents,26,,,1262,1233,,,,1,1
212422711,2001,2,regular,2001-08-30T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,33976,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,48,,,,,2287,Illinois State,,,7,,,,,,,,1,#N/A
212420008,2001,2,regular,2001-08-30T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,52213,3887,Razorback Stadium,8,Arkansas,fbs,SEC,14,,,1497,1500,2439,UNLV,fbs,Mountain West,10,,,1501,1498,,,,1,1
212422084,2001,2,regular,2001-08-30T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,22658,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,15,,,1005,989,164,Rutgers,fbs,Big East,31,,,1224,1240,,,,1,1
212422117,2001,2,regular,2001-08-30T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,18613,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,42,,,,,2198,Eastern Kentucky,,,28,,,,,,,,1,#N/A
212422459,2001,2,regular,2001-08-30T23:35:00.000Z,FALSE,TRUE,FALSE,FALSE,14426,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,20,,,1512,1512,58,South Florida,fbs,FBS Independents,17,,,1418,1418,,,,1,1
212420005,2001,2,regular,2001-08-31T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,20000,3803,Legion Field,5,UAB,fbs,Conference USA,41,,,,,147,Montana State,,,13,,,,,,,,1,#N/A
212420202,2001,2,regular,2001-08-31T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,20839,,,202,Tulsa,fbs,Western Athletic,51,,,,,282,Indiana State,,,0,,,,,,,,1,#N/A
212420238,2001,2,regular,2001-08-31T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,39885,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,28,,,1434,1422,2393,Middle Tennessee,fbs,Sun Belt,37,,,1513,1525,,,,1,1
212420265,2001,2,regular,2001-08-31T02:00:00.000Z,FALSE,TRUE,FALSE,FALSE,31097,3820,Gesa Field,265,Washington State,fbs,Pac-10,36,,,1403,1468,70,Idaho,fbs,Sun Belt,7,,,1305,1240,,,,1,1
212420021,2001,2,regular,2001-08-31T02:05:00.000Z,FALSE,TRUE,FALSE,TRUE,28386,3932,Qualcomm Stadium,21,San Diego State,fbs,Mountain West,10,,,1425,1408,12,Arizona,fbs,Pac-10,23,,,1558,1575,,,,1,1
212440120,2001,2,regular,2001-09-01T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,44080,3665,SECU Stadium,120,Maryland,fbs,ACC,23,,,1481,1519,153,North Carolina,fbs,ACC,7,,,1523,1485,,,,1,1
212440259,2001,2,regular,2001-09-01T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,53662,3799,Lane Stadium,259,Virginia Tech,fbs,Big East,52,,,1840,1879,41,UConn,fbs,FBS Independents,10,,,1173,1134,,,,1,1
212440103,2001,2,regular,2001-09-01T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,42482,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,Big East,34,,,1612,1665,277,West Virginia,fbs,Big East,10,,,1554,1501,,,,1,1
212442572,2001,2,regular,2001-09-01T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,25134,3815,M. M. Roberts Stadium,2572,Southern Miss,fbs,Conference USA,17,,,1678,1673,197,Oklahoma State,fbs,Big 12,9,,,1393,1398,,,,1,1
212442294,2001,2,regular,2001-09-01T16:10:00.000Z,FALSE,TRUE,FALSE,FALSE,56091,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,51,,,1415,1532,2309,Kent State,fbs,Mid-American,0,,,1142,1025,,,,1,1
212440158,2001,2,regular,2001-09-01T16:30:00.000Z,FALSE,TRUE,FALSE,FALSE,77812,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,42,,,1982,2000,2653,Troy,fbs,FBS Independents,14,,,1478,1460,,,,1,1
212440096,2001,2,regular,2001-09-01T16:30:00.000Z,FALSE,TRUE,FALSE,FALSE,70838,3683,Kroger Field,96,Kentucky,fbs,SEC,10,,,1399,1358,97,Louisville,fbs,Conference USA,36,,,1645,1686,,,,1,1
212440061,2001,2,regular,2001-09-01T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,86520,3917,Sanford Stadium,61,Georgia,fbs,SEC,45,,,1696,1719,2032,Arkansas State,fbs,Sun Belt,17,,,1241,1218,,,,1,1
212440228,2001,2,regular,2001-09-01T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,75000,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,21,,,1653,1656,2116,UCF,fbs,FBS Independents,13,,,1502,1499,,,,1,1
212440309,2001,2,regular,2001-09-01T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,13707,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,20,,,,,2447,Nicholls,,,0,,,,,,,,1,#N/A
212440036,2001,2,regular,2001-09-01T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,75022,,,36,Colorado State,fbs,Mountain West,14,,,1634,1552,38,Colorado,fbs,Big 12,41,,,1569,1651,,,,1,1
212440025,2001,2,regular,2001-09-01T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,38160,3831,California Memorial Stadium,25,California,fbs,Pac-10,17,,,1488,1420,356,Illinois,fbs,Big Ten,44,,,1533,1601,,,,1,1
212440130,2001,2,regular,2001-09-01T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,109676,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,31,,,1827,1829,193,Miami (OH),fbs,Mid-American,13,,,1398,1396,,,,1,1
212442005,2001,2,regular,2001-09-01T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,56162,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,3,,,1557,1481,201,Oklahoma,fbs,Big 12,44,,,1902,1978,,,,1,1
212442751,2001,2,regular,2001-09-01T20:00:00.000Z,FALSE,TRUE,FALSE,FALSE,14167,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,20,,,,,231,Furman,,,14,,,,,,,,1,#N/A
212442633,2001,2,regular,2001-09-01T20:00:00.000Z,FALSE,TRUE,FALSE,FALSE,107725,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,33,,,1787,1829,183,Syracuse,fbs,Big East,9,,,1624,1582,,,,1,1
212440258,2001,2,regular,2001-09-01T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,56591,3923,Scott Stadium,258,Virginia,fbs,ACC,17,,,,,257,Richmond,,,16,,,,,,,,1,#N/A
212440002,2001,2,regular,2001-09-01T21:00:00.000Z,FALSE,TRUE,FALSE,FALSE,82376,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,30,,,1599,1641,2050,Ball State,fbs,Mid-American,0,,,1269,1227,,,,1,1
212440221,2001,2,regular,2001-09-01T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,47919,,,221,Pittsburgh,fbs,Big East,31,,,,,2193,East Tennessee State,,,0,,,,,,,,1,#N/A
212440150,2001,2,regular,2001-09-01T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,23312,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,13,,,1192,1169,52,Florida State,fbs,ACC,55,,,2013,2036,,,,1,1
212440059,2001,2,regular,2001-09-01T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,41804,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,35,,,,,2643,The Citadel,,,7,,,,,,,,1,#N/A
212442199,2001,2,regular,2001-09-01T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,16428,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,16,,,,,2546,Southeast Missouri State,,,12,,,,,,,,1,#N/A
212440030,2001,2,regular,2001-09-01T22:30:00.000Z,FALSE,TRUE,FALSE,FALSE,45568,477,Los Angeles Memorial Coliseum,30,USC,fbs,Pac-10,21,,,1534,1540,23,San José State,fbs,Western Athletic,10,,,1341,1335,,,,1,1
212440151,2001,2,regular,2001-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,36794,3699,Dowdy-Ficklen Stadium,151,East Carolina,fbs,Conference USA,19,,,1642,1623,154,Wake Forest,fbs,ACC,21,,,1361,1380,,,,1,1
212440145,2001,2,regular,2001-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,46310,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,49,,,,,93,Murray State,,,14,,,,,,,,1,#N/A
212440245,2001,2,regular,2001-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,70656,3795,Kyle Field,245,Texas A&M,fbs,Big 12,38,,,,,2377,McNeese,,,24,,,,,,,,1,#N/A
212442433,2001,2,regular,2001-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,6742,3817,Malone Stadium,2433,UL Monroe,fbs,Sun Belt,9,,,,,2534,Sam Houston,,,20,,,,,,,,1,#N/A
212442579,2001,2,regular,2001-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,83019,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,32,,,1629,1680,68,Boise State,fbs,Western Athletic,13,,,1702,1651,,,,1,1
212440251,2001,2,regular,2001-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,82856,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,41,,,1780,1818,166,New Mexico State,fbs,Sun Belt,7,,,1313,1275,,,,1,1
212442305,2001,2,regular,2001-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,37500,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,24,,,,,2623,Missouri State,,,10,,,,,,,,1,#N/A
212440057,2001,2,regular,2001-09-01T23:15:00.000Z,FALSE,TRUE,FALSE,FALSE,85445,,,57,Florida,fbs,SEC,49,,,1800,1868,276,Marshall,fbs,Mid-American,14,,,1569,1501,,,,1,1
212440142,2001,2,regular,2001-09-01T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,51039,3838,Memorial Stadium,142,Missouri,fbs,Big 12,13,,,1381,1365,189,Bowling Green,fbs,Mid-American,20,,,1343,1359,,,,1,1
212440333,2001,2,regular,2001-09-01T23:45:00.000Z,FALSE,TRUE,FALSE,FALSE,83818,3657,Bryant-Denny Stadium,333,Alabama,fbs,SEC,17,,,1607,1596,26,UCLA,fbs,Pac-10,20,,,1507,1518,,,,1,1
212440248,2001,2,regular,2001-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,23985,453,Robertson Stadium,248,Houston,fbs,Conference USA,14,,,1321,1313,242,Rice,fbs,Western Athletic,21,,,1386,1394,,,,1,1
212440099,2001,2,regular,2001-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,91782,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,48,,,1608,1662,2655,Tulane,fbs,Conference USA,17,,,1358,1304,,,,1,1
212440213,2001,2,regular,2001-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,109313,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,7,,,1611,1581,2390,Miami,fbs,Big East,33,,,1959,1989,,,,1,1
212442483,2001,2,regular,2001-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,45919,3626,Autzen Stadium,2483,Oregon,fbs,Pac-10,31,,,1696,1697,275,Wisconsin,fbs,Big Ten,28,,,1698,1697,,,,1,1
212440254,2001,2,regular,2001-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,36557,,,254,Utah,fbs,Mountain West,23,,,1582,1578,328,Utah State,fbs,FBS Independents,19,,,1341,1345,,,,1,1
212442348,2001,2,regular,2001-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,22505,,,2348,Louisiana Tech,fbs,Western Athletic,36,,,1339,1404,2567,SMU,fbs,Western Athletic,6,,,1211,1146,,,,1,1
212440167,2001,2,regular,2001-09-02T00:05:00.000Z,FALSE,TRUE,FALSE,FALSE,41771,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,26,,,1417,1471,2638,UTEP,fbs,Western Athletic,6,,,1489,1435,,,,1,1
212440249,2001,2,regular,2001-09-02T00:05:00.000Z,FALSE,TRUE,FALSE,FALSE,22837,,,249,North Texas,fbs,Sun Belt,5,,,1143,1165,2628,TCU,fbs,Conference USA,19,,,1769,1747,,,,1,1
212440252,2001,2,regular,2001-09-02T01:00:00.000Z,FALSE,TRUE,FALSE,FALSE,56286,3801,LaVell Edwards Stadium,252,BYU,fbs,Mountain West,52,,,1613,1683,2440,Nevada,fbs,Western Athletic,7,,,1135,1065,,,,1,1
212452132,2001,2,regular,2001-09-02T18:30:00.000Z,FALSE,TRUE,FALSE,TRUE,35097,3854,Nippert Stadium,2132,Cincinnati,fbs,Conference USA,14,,,1487,1492,2509,Purdue,fbs,Big Ten,19,,,1688,1683,,,,1,1
212450278,2001,2,regular,2001-09-03T01:30:00.000Z,FALSE,TRUE,FALSE,FALSE,42410,3660,Valley Children's Stadium,278,Fresno State,fbs,Western Athletic,44,,,1576,1646,204,Oregon State,fbs,Pac-10,24,,,1785,1715,,,,1,1
212460344,2001,2,regular,2001-09-03T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,45662,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,30,,,1642,1670,235,Memphis,fbs,Conference USA,10,,,1457,1429,,,,1,1
212490152,2001,3,regular,2001-09-06T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,51500,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,35,,,1545,1581,84,Indiana,fbs,Big Ten,14,,,1410,1374,,,,1,1
212492751,2001,3,regular,2001-09-07T02:00:00.000Z,FALSE,TRUE,FALSE,FALSE,18131,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,20,,,1236,1253,245,Texas A&M,fbs,Big 12,28,,,1683,1666,,,,1,1
212502439,2001,3,regular,2001-09-08T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,26721,3914,Sam Boyd Stadium,2439,UNLV,fbs,Mountain West,28,,,1498,1485,77,Northwestern,fbs,Big Ten,37,,,1559,1572,,,,1,1
212512426,2001,3,regular,2001-09-08T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,30602,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,FBS Independents,7,,,1233,1102,59,Georgia Tech,fbs,ACC,70,,,1716,1847,,,,1,1
212510259,2001,3,regular,2001-09-08T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,53662,3799,Lane Stadium,259,Virginia Tech,fbs,Big East,31,,,1879,1934,2711,Western Michigan,fbs,Mid-American,0,,,1641,1586,,,,1,1
212510251,2001,3,regular,2001-09-08T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,83106,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,44,,,1818,1859,153,North Carolina,fbs,ACC,14,,,1485,1444,,,,1,1
212510183,2001,3,regular,2001-09-08T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,35938,1964,JMA Wireless Dome,183,Syracuse,fbs,Big East,21,,,1582,1596,2116,UCF,fbs,FBS Independents,10,,,1499,1485,,,,1,1
212512294,2001,3,regular,2001-09-08T16:10:00.000Z,FALSE,TRUE,FALSE,FALSE,58291,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,44,,,1532,1580,193,Miami (OH),fbs,Mid-American,19,,,1396,1348,,,,1,1
212510356,2001,3,regular,2001-09-08T16:10:00.000Z,FALSE,TRUE,FALSE,FALSE,45674,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,17,,,1601,1602,2459,Northern Illinois,fbs,Mid-American,12,,,1512,1511,,,,1,1
212510194,2001,3,regular,2001-09-08T16:10:00.000Z,FALSE,TRUE,FALSE,FALSE,102602,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,28,,,1683,1693,2006,Akron,fbs,Mid-American,14,,,1469,1459,,,,1,1
212510275,2001,3,regular,2001-09-08T16:10:00.000Z,FALSE,TRUE,FALSE,FALSE,78506,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,20,,,1697,1666,278,Fresno State,fbs,Western Athletic,32,,,1646,1677,,,,1,1
212512305,2001,3,regular,2001-09-08T16:30:00.000Z,FALSE,TRUE,FALSE,FALSE,43500,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,17,,,1378,1331,26,UCLA,fbs,Pac-10,41,,,1518,1565,,,,1,1
212510238,2001,3,regular,2001-09-08T16:30:00.000Z,FALSE,TRUE,FALSE,TRUE,37318,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,9,,,1422,1428,333,Alabama,fbs,SEC,12,,,1596,1590,,,,1,1
212510127,2001,3,regular,2001-09-08T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,73879,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,35,,,1593,1585,2117,Central Michigan,fbs,Mid-American,21,,,1137,1145,,,,1,1
212510041,2001,3,regular,2001-09-08T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,15723,,,41,UConn,fbs,FBS Independents,17,,,,,331,Eastern Washington,,,35,,,,,,,,1,#N/A
212510349,2001,3,regular,2001-09-08T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,27157,3841,Michie Stadium,349,Army,fbs,Conference USA,21,,,1291,1298,2132,Cincinnati,fbs,Conference USA,24,,,1492,1485,,,,1,1
212510277,2001,3,regular,2001-09-08T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,52995,3842,Milan Puskar Stadium,277,West Virginia,fbs,Big East,20,,,1501,1544,195,Ohio,fbs,Mid-American,3,,,1560,1517,,,,1,1
212510228,2001,3,regular,2001-09-08T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,78000,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,38,,,,,2747,Wofford,,,14,,,,,,,,1,#N/A
212510221,2001,3,regular,2001-09-08T17:30:00.000Z,FALSE,TRUE,FALSE,FALSE,39542,,,221,Pittsburgh,fbs,Big East,26,,,1539,1510,58,South Florida,fbs,FBS Independents,35,,,1418,1447,,,,1,1
212510096,2001,3,regular,2001-09-08T17:30:00.000Z,FALSE,TRUE,FALSE,FALSE,61523,3683,Kroger Field,96,Kentucky,fbs,SEC,28,,,1358,1362,2050,Ball State,fbs,Mid-American,20,,,1227,1223,,,,1,1
212512005,2001,3,regular,2001-09-08T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,28525,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,42,,,,,2635,Tennessee Tech,,,0,,,,,,,,1,#N/A
212510135,2001,3,regular,2001-09-08T18:30:00.000Z,FALSE,TRUE,FALSE,FALSE,35089,,,135,Minnesota,fbs,Big Ten,44,,,1540,1569,309,Louisiana,fbs,Sun Belt,14,,,1088,1059,,,,1,1
212512655,2001,3,regular,2001-09-08T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,19027,3493,Caesars Superdome,2655,Tulane,fbs,Conference USA,24,,,1304,1268,151,East Carolina,fbs,Conference USA,51,,,1623,1659,,,,1,1
212510264,2001,3,regular,2001-09-08T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,74080,3765,Husky Stadium,264,Washington,fbs,Pac-10,23,,,1707,1717,130,Michigan,fbs,Big Ten,18,,,1829,1819,,,,1,1
212510038,2001,3,regular,2001-09-08T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,40338,3726,Folsom Field,38,Colorado,fbs,Big 12,51,,,1651,1712,23,San José State,fbs,Western Athletic,15,,,1335,1274,,,,1,1
212512483,2001,3,regular,2001-09-08T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,45712,3626,Autzen Stadium,2483,Oregon,fbs,Pac-10,24,,,1697,1715,254,Utah,fbs,Mountain West,10,,,1578,1560,,,,1,1
212510002,2001,3,regular,2001-09-08T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,86063,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,27,,,1641,1644,145,Ole Miss,fbs,SEC,21,,,1552,1549,,,,1,1
212510218,2001,3,regular,2001-09-08T20:00:00.000Z,FALSE,TRUE,FALSE,FALSE,19751,,,218,Temple,fbs,Big East,7,,,1437,1408,2649,Toledo,fbs,Mid-American,33,,,1793,1822,,,,1,1
212512390,2001,3,regular,2001-09-08T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,39804,,,2390,Miami,fbs,Big East,61,,,1989,2074,164,Rutgers,fbs,Big East,0,,,1240,1155,,,,1,1
212510036,2001,3,regular,2001-09-08T21:00:00.000Z,FALSE,TRUE,FALSE,FALSE,26367,3761,Sonny Lubick Field at Hughes Stadium,36,Colorado State,fbs,Mountain West,35,,,1552,1547,2440,Nevada,fbs,Western Athletic,18,,,1065,1070,,,,1,1
212510025,2001,3,regular,2001-09-08T21:30:00.000Z,FALSE,TRUE,FALSE,TRUE,33043,3831,California Memorial Stadium,25,California,fbs,Pac-10,16,,,1420,1375,252,BYU,fbs,Mountain West,44,,,1683,1728,,,,1,1
212510052,2001,3,regular,2001-09-08T21:30:00.000Z,FALSE,TRUE,FALSE,TRUE,79388,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,29,,,2036,2036,5,UAB,fbs,Conference USA,7,,,1489,1489,,,,1,1
212510189,2001,3,regular,2001-09-08T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,16183,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,35,,,1359,1411,2084,Buffalo,fbs,Mid-American,0,,,989,937,,,,1,1
212510120,2001,3,regular,2001-09-08T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,42105,3665,SECU Stadium,120,Maryland,fbs,ACC,50,,,1519,1625,2199,Eastern Michigan,fbs,Mid-American,3,,,1263,1157,,,,1,1
212510057,2001,3,regular,2001-09-08T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,85011,,,57,Florida,fbs,SEC,55,,,1868,1907,2433,UL Monroe,fbs,Sun Belt,6,,,1026,987,,,,1,1
212512309,2001,3,regular,2001-09-08T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,6872,3696,Dix Stadium,2309,Kent State,fbs,Mid-American,38,,,,,2083,Bucknell,,,17,,,,,,,,1,#N/A
212510030,2001,3,regular,2001-09-08T22:30:00.000Z,FALSE,TRUE,FALSE,FALSE,69959,477,Los Angeles Memorial Coliseum,30,USC,fbs,Pac-10,6,,,1540,1555,2306,Kansas State,fbs,Big 12,10,,,1889,1874,,,,1,1
212510154,2001,3,regular,2001-09-08T22:30:00.000Z,FALSE,TRUE,FALSE,FALSE,29127,,,154,Wake Forest,fbs,ACC,20,,,1380,1406,2026,App State,,,10,,,1494,1468,,,,1,#N/A
212510239,2001,3,regular,2001-09-08T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,28953,3724,Floyd Casey Stadium,239,Baylor,fbs,Big 12,24,,,1163,1219,2032,Arkansas State,fbs,Sun Belt,3,,,1218,1162,,,,1,1
212512567,2001,3,regular,2001-09-08T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,24122,,,2567,SMU,fbs,Western Athletic,10,,,1146,1136,2628,TCU,fbs,Conference USA,38,,,1747,1757,,,,1,1
212510276,2001,3,regular,2001-09-08T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3775,Joan C. Edwards Stadium,276,Marshall,fbs,Mid-American,49,,,1501,1575,113,Massachusetts,,,20,,,1475,1401,,,,1,#N/A
212512393,2001,3,regular,2001-09-08T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,21723,3725,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Sun Belt,54,,,1525,1622,2653,Troy,fbs,FBS Independents,17,,,1460,1363,,,,1,1
212510097,2001,3,regular,2001-09-08T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,35214,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,Conference USA,31,,,,,2717,Western Carolina,,,7,,,,,,,,1,#N/A
212510066,2001,3,regular,2001-09-08T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,47092,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,45,,,,,2460,Northern Iowa,,,0,,,,,,,,1,#N/A
212510142,2001,3,regular,2001-09-08T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,51689,3838,Memorial Stadium,142,Missouri,fbs,Big 12,40,,,1365,1473,326,Texas State,,,6,,,1464,1356,,,,1,#N/A
212510201,2001,3,regular,2001-09-08T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,74930,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,37,,,1978,1966,249,North Texas,fbs,Sun Belt,10,,,1165,1177,,,,1,1
