Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores[0],HomeLineScores[1],HomeLineScores[2],HomeLineScores[3],HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes,,,awayLeagueId,homeLeagueId
282640135,2008,4,regular,2008-09-20T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,41003,,,135,Minnesota,fbs,Big Ten,37,10,6,7,14,,1500,1572,2226,Florida Atlantic,fbs,Sun Belt,3,0,3,0,0,,1326,1254,,,,,,1,#N/A
282640213,2008,4,regular,2008-09-20T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,105106,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,45,0,31,7,7,,1951,1993,218,Temple,fbs,Mid-American,3,0,0,3,0,,1312,1270,,,,,,1,#N/A
282640077,2008,4,regular,2008-09-20T16:03:00.000Z,FALSE,TRUE,FALSE,FALSE,22069,3911,Ryan Field,77,Northwestern,fbs,Big Ten,16,6,10,0,0,,1440,1448,195,Ohio,fbs,Mid-American,8,0,0,8,0,,1378,1370,,,,,,1,#N/A
282640008,2008,4,regular,2008-09-20T16:30:00.000Z,FALSE,TRUE,FALSE,TRUE,72315,3887,Razorback Stadium,8,Arkansas,fbs,SEC,14,0,7,0,7,,1648,1555,333,Alabama,fbs,SEC,49,21,14,7,7,,1715,1808,,,,,,1,#N/A
282640043,2008,4,regular,2008-09-20T16:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3997,Yale Bowl,43,Yale,fcs,Ivy,47,7,13,13,14,,,,46,Georgetown,fcs,Patriot,7,0,0,7,0,,,,,,,,,8,#N/A
282640225,2008,4,regular,2008-09-20T16:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3656,Brown Stadium,225,Brown,fcs,Ivy,17,14,3,0,0,,,,2619,Stony Brook,fcs,Big South,7,0,0,0,7,,,,,,,,,8,#N/A
282640171,2008,4,regular,2008-09-20T16:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3802,Lawrence A. Wien Stadium,171,Columbia,fcs,Ivy,22,0,22,0,0,,,,2230,Fordham,fcs,Patriot,29,7,7,0,15,,,,,,,,,8,#N/A
282642168,2008,4,regular,2008-09-20T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3988,Welcome Stadium,2168,Dayton,fcs,Pioneer,31,10,7,7,7,,,,2523,Robert Morris,fcs,NEC,14,0,7,0,7,,,,,,,,,8,#N/A
282642643,2008,4,regular,2008-09-20T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3782,Johnson Hagood Stadium,2643,The Citadel,fcs,Southern,37,0,7,17,13,,,,163,Princeton,fcs,Ivy,24,3,14,0,7,,,,,,,,,8,#N/A
282642882,2008,4,regular,2008-09-20T17:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,2882,UNC Pembroke,,,22,0,3,6,13,,,,294,Jacksonville,fcs,Pioneer,21,0,14,7,0,,,,,,,,,#N/A,#N/A
282642803,2008,4,regular,2008-09-20T17:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,2803,Bryant,fcs,FCS Independents,17,7,0,3,7,,,,2405,Monmouth,fcs,NEC,30,7,10,0,13,,,,,,,,,8,#N/A
282642115,2008,4,regular,2008-09-20T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3624,Arute Field,2115,Central Connecticut,fcs,NEC,35,7,7,14,7,,,,2428,North Carolina Central,fcs,FCS Independents,23,3,0,7,13,,,,,,,,,8,#N/A
282640314,2008,4,regular,2008-09-20T17:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,314,Iona,fcs,FCS Independents,24,14,3,7,0,,,,2529,Sacred Heart,fcs,NEC,44,12,8,21,3,,,,,,,,,8,#N/A
282642275,2008,4,regular,2008-09-20T17:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,,,2275,Hofstra,fcs,CAA,23,0,9,0,14,,,,227,Rhode Island,fcs,CAA,20,7,0,0,13,,,,,,,,,8,#N/A
282640349,2008,4,regular,2008-09-20T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,27040,3841,Michie Stadium,349,Army,fbs,FBS Independents,3,0,3,0,0,,1163,1130,2006,Akron,fbs,Mid-American,22,3,6,3,10,,1300,1333,,,,,,1,#N/A
282640103,2008,4,regular,2008-09-20T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,41267,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,34,0,3,14,17,,1659,1717,2116,UCF,fbs,Conference USA,7,0,7,0,0,,1562,1504,,,,,,1,#N/A
282640120,2008,4,regular,2008-09-20T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,48023,3665,SECU Stadium,120,Maryland,fbs,ACC,51,10,14,10,17,,1589,1617,2199,Eastern Michigan,fbs,Mid-American,24,0,14,3,7,,1205,1177,,,,,,1,#N/A
282640228,2008,4,regular,2008-09-20T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,78000,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,54,7,23,10,14,,,,2569,South Carolina State,fcs,MEAC,0,0,0,0,0,,,,,,,,,1,#N/A
282642142,2008,4,regular,2008-09-20T17:06:00.000Z,FALSE,TRUE,FALSE,FALSE,,3617,Andy Kerr Stadium,2142,Colgate,fcs,Patriot,34,6,7,7,14,,,,159,Dartmouth,fcs,Ivy,20,3,10,7,0,,,,,,,,,8,#N/A
282640047,2008,4,regular,2008-09-20T17:07:00.000Z,FALSE,TRUE,FALSE,TRUE,,3990,William H. Greene Stadium,47,Howard,fcs,MEAC,24,0,0,0,24,,,,50,Florida A&M,fcs,MEAC,51,17,24,10,0,,,,,,,,,8,#N/A
282642506,2008,4,regular,2008-09-20T17:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3627,Bailey Memorial Stadium,2506,Presbyterian,fcs,FCS Independents,21,0,14,0,7,,,,2717,Western Carolina,fcs,Southern,23,0,6,3,14,,,,,,,,,8,#N/A
282642678,2008,4,regular,2008-09-20T17:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3597,Alumni Memorial Field,2678,VMI,fcs,Big South,69,20,14,7,28,,,,2804,Chowan,,,20,0,0,0,20,,,,,,,,,8,#N/A
282642674,2008,4,regular,2008-09-20T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3655,Brown Field,2674,Valparaiso,fcs,Pioneer,10,3,7,0,0,,,,2366,Marian College,,,13,0,0,6,7,,,,,,,,,8,#N/A
282640142,2008,4,regular,2008-09-20T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,65566,3838,Memorial Stadium,142,Missouri,fbs,Big 12,42,10,10,13,9,,1948,1945,2084,Buffalo,fbs,Mid-American,21,7,7,7,0,,1393,1396,,,,,,1,#N/A
282640231,2008,4,regular,2008-09-20T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3868,Paladin Stadium,231,Furman,fcs,Southern,23,7,13,0,3,,,,48,Delaware,fcs,CAA,21,7,0,7,7,,,,,,,,,8,#N/A
282640252,2008,4,regular,2008-09-20T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,64059,3801,LaVell Edwards Stadium,252,BYU,fbs,Mountain West,44,7,20,14,3,,1858,1919,2751,Wyoming,fbs,Mountain West,0,0,0,0,0,,1335,1274,,,,,,1,#N/A
282640257,2008,4,regular,2008-09-20T19:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,,,257,Richmond,fcs,CAA,44,7,6,17,14,,,,311,Maine,fcs,CAA,17,3,7,0,7,,,,,,,,,8,#N/A
282642655,2008,4,regular,2008-09-20T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,23419,3493,Caesars Superdome,2655,Tulane,fbs,Conference USA,24,14,3,0,7,,1320,1347,2433,UL Monroe,fbs,Sun Belt,10,0,0,3,7,,1309,1282,,,,,,1,#N/A
282642459,2008,4,regular,2008-09-20T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,20936,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,48,10,21,10,7,,,,282,Indiana State,fcs,MVFC,3,0,3,0,0,,,,,,,,,1,#N/A
282640149,2008,4,regular,2008-09-20T19:07:00.000Z,FALSE,TRUE,FALSE,FALSE,,3987,Washington-Grizzly Stadium,149,Montana,fcs,Big Sky,29,13,10,0,6,,,,302,UC Davis,fcs,Great West,24,3,7,0,14,,,,,,,,,8,#N/A
282640026,2008,4,regular,2008-09-20T19:11:00.000Z,FALSE,TRUE,FALSE,TRUE,65434,1056,Rose Bowl,26,UCLA,fbs,Pac-10,10,7,3,0,0,,1401,1383,12,Arizona,fbs,Pac-10,31,3,14,0,14,,1732,1750,,,,,,1,#N/A
282640153,2008,4,regular,2008-09-20T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,59800,3787,Kenan Stadium,153,North Carolina,fbs,ACC,17,0,10,7,0,,1541,1548,259,Virginia Tech,fbs,ACC,20,0,3,7,10,,1740,1733,,,,,,1,#N/A
282640127,2008,4,regular,2008-09-20T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,76366,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,23,3,7,3,10,,1671,1691,87,Notre Dame,fbs,FBS Independents,7,0,0,0,7,,1518,1498,,,,,,1,#N/A
282640183,2008,4,regular,2008-09-20T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,34694,1964,JMA Wireless Dome,183,Syracuse,fbs,Big East,30,10,0,14,6,,,,111,Northeastern,fcs,CAA,21,0,7,0,14,,,,,,,,,1,#N/A
282640036,2008,4,regular,2008-09-20T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,21539,3761,Sonny Lubick Field at Hughes Stadium,36,Colorado State,fbs,Mountain West,28,7,14,0,7,,1369,1371,248,Houston,fbs,Conference USA,25,0,3,14,8,,1441,1439,,,,,,1,#N/A
282642483,2008,4,regular,2008-09-20T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,58713,3626,Autzen Stadium,2483,Oregon,fbs,Pac-10,32,6,0,7,19,,1860,1843,68,Boise State,fbs,Western Athletic,37,0,24,13,0,,1750,1767,,,,,,1,#N/A
282642633,2008,4,regular,2008-09-20T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,106138,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,6,0,0,0,6,,1711,1674,57,Florida,fbs,SEC,30,17,3,7,3,,1942,1979,,,,,,1,#N/A
282640245,2008,4,regular,2008-09-20T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,84165,3795,Kyle Field,245,Texas A&M,fbs,Big 12,23,10,0,7,6,,1584,1522,2390,Miami,fbs,ACC,41,14,10,17,0,,1430,1492,,,,,,1,#N/A
282642426,2008,4,regular,2008-09-20T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,37821,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,FBS Independents,23,6,0,14,3,,1470,1471,164,Rutgers,fbs,Big East,21,7,7,0,7,,1467,1466,,,,,,1,#N/A
282642572,2008,4,regular,2008-09-20T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,28178,3815,M. M. Roberts Stadium,2572,Southern Miss,fbs,Conference USA,27,7,6,7,7,,1539,1507,276,Marshall,fbs,Conference USA,34,10,7,10,7,,1310,1342,,,,,,1,#N/A
282640219,2008,4,regular,2008-09-20T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3730,Franklin Field,219,Pennsylvania,fcs,Ivy,14,7,7,0,0,,,,222,Villanova,fcs,CAA,20,7,7,0,0,,,,,,,,,8,#N/A
282642458,2008,4,regular,2008-09-20T19:35:00.000Z,FALSE,TRUE,FALSE,FALSE,,3856,Nottingham Field,2458,Northern Colorado,fcs,Big Sky,35,14,7,14,0,,,,326,Texas State,fcs,Southland,38,21,7,7,3,,,,,,,,,8,#N/A
282642005,2008,4,regular,2008-09-20T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,36952,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,23,0,16,0,7,,1605,1604,254,Utah,fbs,Mountain West,30,9,0,7,14,,1767,1768,,,,,,1,#N/A
282642065,2008,4,regular,2008-09-20T20:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3850,Municipal Stadium,2065,Bethune-Cookman,fcs,MEAC,34,7,7,13,7,,,,2542,Savannah St,fcs,FCS Independents,9,0,3,0,6,,,,,,,,,8,#N/A
282640005,2008,4,regular,2008-09-20T20:00:00.000Z,FALSE,TRUE,TRUE,FALSE,26414,3803,Legion Field,5,UAB,fbs,Conference USA,45,14,14,14,3,,,,2011,Alabama State,fcs,SWAC,10,7,0,0,3,,,,,,,,,1,#N/A
282640328,2008,4,regular,2008-09-20T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,10154,3905,Maverik Stadium,328,Utah State,fbs,Western Athletic,42,0,7,14,21,,1093,1146,70,Idaho,fbs,Western Athletic,17,7,0,10,0,,1004,951,,,,,,1,#N/A
282642229,2008,4,regular,2008-09-20T21:00:00.000Z,FALSE,TRUE,FALSE,FALSE,16717,218,FIU Stadium,2229,Florida International,fbs,Sun Belt,9,0,0,0,9,,1022,1053,58,South Florida,fbs,Big East,17,7,3,0,7,,1688,1657,,,,,,1,#N/A
282642460,2008,4,regular,2008-09-20T21:05:00.000Z,FALSE,TRUE,FALSE,TRUE,,3967,UNI-Dome,2460,Northern Iowa,fcs,MVFC,34,7,7,7,13,,,,2571,South Dakota State,fcs,MVFC,20,3,0,10,7,,,,,,,,,8,#N/A
282640016,2008,4,regular,2008-09-20T21:05:00.000Z,FALSE,TRUE,FALSE,TRUE,,3757,Hornet Stadium,16,Sacramento State,fcs,Big Sky,27,7,3,10,7,,,,2692,Weber State,fcs,Big Sky,32,14,0,12,6,,,,,,,,,8,#N/A
282640236,2008,4,regular,2008-09-20T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3720,Finley Stadium,236,Chattanooga,fcs,Southern,3,0,0,3,0,,,,55,Jacksonville State,fcs,OVC,31,10,14,0,7,,,,,,,,,8,#N/A
282642400,2008,4,regular,2008-09-20T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3896,Rice-Totten Field,2400,Mississippi Valley State,fcs,SWAC,15,7,0,0,8,,,,2504,Prairie View A&M,fcs,SWAC,49,6,10,13,20,,,,,,,,,8,#N/A
282642736,2008,4,regular,2008-09-20T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3649,Bowman Gray Stadium,2736,Winston-Salem,fcs,FCS Independents,7,0,0,0,7,,,,2415,Morgan State,fcs,MEAC,21,7,7,0,7,,,,,,,,,8,#N/A
282642634,2008,4,regular,2008-09-20T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3810,Nissan Stadium,2634,Tennessee State,fcs,OVC,34,10,10,7,7,,,,2198,Eastern Kentucky,fcs,OVC,20,3,10,7,0,,,,,,,,,8,#N/A
282642261,2008,4,regular,2008-09-20T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3620,Armstrong Stadium,2261,Hampton,fcs,MEAC,44,7,20,7,10,,,,2448,North Carolina A&T,fcs,MEAC,7,0,7,0,0,,,,,,,,,8,#N/A
282642083,2008,4,regular,2008-09-20T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3676,Christy Mathewson-Memorial Stadium,2083,Bucknell,fcs,Patriot,20,6,8,0,6,,,,172,Cornell,fcs,Ivy,21,7,7,7,0,,,,,,,,,8,#N/A
282642754,2008,4,regular,2008-09-20T22:05:00.000Z,FALSE,TRUE,FALSE,TRUE,,844,Stambaugh Stadium,2754,Youngstown State,fcs,MVFC,32,10,6,7,9,,,,2449,North Dakota State,fcs,MVFC,24,0,3,14,7,,,,,,,,,8,#N/A
282640084,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,41349,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,20,6,14,0,0,,1507,1451,2050,Ball State,fbs,Mid-American,42,14,14,0,14,,1519,1575,,,,,,1,#N/A
282640145,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,51281,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,17,17,0,0,0,,1439,1437,238,Vanderbilt,fbs,SEC,23,14,3,0,6,,1554,1556,,,,,,1,#N/A
282642348,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,17623,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Western Athletic,41,14,14,10,3,,,,2545,SE Louisiana,fcs,Southland,26,10,13,0,3,,,,,,,,,1,#N/A
282640309,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,18241,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,44,10,13,14,7,,1196,1237,2309,Kent State,fbs,Mid-American,27,7,7,7,6,,1229,1188,,,,,,1,#N/A
282642032,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,24256,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,31,7,10,7,7,,1357,1397,2393,Middle Tennessee,fbs,Sun Belt,14,0,0,7,7,,1383,1343,,,,,,1,#N/A
282642637,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,2637,Texas College,,,13,7,0,3,3,,,,2640,Texas Southern,fcs,SWAC,28,7,7,6,8,,,,,,,,,#N/A,#N/A
282642579,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,76599,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,23,0,10,3,10,,,,2747,Wofford,fcs,Southern,13,0,7,3,3,,,,,,,,,1,#N/A
282642010,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3809,Louis Crews Stadium,2010,Alabama A&M,fcs,SWAC,37,7,0,17,13,,,,2119,Central State (OH),,,17,0,10,7,0,,,,,,,,,8,#N/A
282642305,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,51767,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,38,0,21,10,7,,,,2534,Sam Houston,fcs,Southland,14,0,7,7,0,,,,,,,,,1,#N/A
282640251,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,97201,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,52,7,17,14,14,,1862,1920,242,Rice,fbs,Conference USA,10,3,0,7,0,,1362,1304,,,,,,1,#N/A
282642546,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,3758,Houck Stadium,2546,Southeast Missouri State,fcs,OVC,28,0,0,7,21,,,,2623,Missouri State,fcs,MVFC,45,7,14,7,17,,,,,,,,,8,#N/A
282642046,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3742,Governors Stadium,2046,Austin Peay,fcs,OVC,17,0,6,8,3,,,,2630,UT Martin,fcs,OVC,31,3,13,0,15,,,,,,,,,8,#N/A
282642729,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3998,Zable Stadium,2729,William & Mary,fcs,CAA,42,14,7,21,0,,,,2450,Norfolk State,fcs,MEAC,12,3,0,7,2,,,,,,,,,8,#N/A
282642184,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3623,Arthur J. Rooney Athletic Field,2184,Duquesne,fcs,NEC,21,0,21,0,0,,,,2598,St. Francis (PA),fcs,NEC,7,7,0,0,0,,,,,,,,,8,#N/A
282640324,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3654,Brooks Stadium (SC),324,Coastal Carolina,fcs,Big South,31,7,0,10,14,,,,119,Towson,fcs,CAA,3,3,0,0,0,,,,,,,,,8,#N/A
282640265,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,23920,3820,Gesa Field,265,Washington State,fbs,Pac-10,48,14,3,24,7,,,,2502,Portland State,fcs,Big Sky,9,3,0,6,0,,,,,,,,,1,#N/A
282642755,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3902,Eddie Robinson Stadium,2755,Grambling,fcs,SWAC,14,0,7,0,7,,,,2296,Jackson State,fcs,SWAC,5,0,0,5,0,,,,,,,,,8,#N/A
282640052,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,79235,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,3,0,0,3,0,,1559,1549,154,Wake Forest,fbs,ACC,12,3,0,6,3,,1657,1667,,,,,,1,#N/A
282642641,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,53190,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,56,21,21,14,0,,1746,1833,113,Massachusetts,fcs,CAA,14,7,0,0,7,,1478,1391,,,,,,1,#N/A
282640098,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,22297,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,FBS Independents,50,10,17,16,7,,,,93,Murray State,fcs,OVC,9,0,6,3,0,,,,,,,,,1,#N/A
282640290,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3608,Allen E. Paulson Stadium,290,Georgia Southern,fcs,Southern,20,6,7,0,7,,,,2210,Elon,fcs,Southern,22,3,13,0,6,,,,,,,,,8,#N/A
282640256,2008,4,regular,2008-09-20T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3651,Bridgeforth Stadium,256,James Madison,fcs,CAA,35,0,0,21,14,,,,2026,App State,fcs,Southern,32,7,14,3,8,,,,,,,,,8,#N/A
282642710,2008,4,regular,2008-09-20T23:05:00.000Z,FALSE,TRUE,FALSE,FALSE,,3746,Hanson Field,2710,Western Illinois,fcs,MVFC,34,10,14,10,0,,,,2617,Stephen F. Austin,fcs,Southland,14,7,0,0,7,,,,,,,,,8,#N/A
282640202,2008,4,regular,2008-09-20T23:05:00.000Z,FALSE,TRUE,FALSE,FALSE,30000,3674,Chapman Stadium,202,Tulsa,fbs,Conference USA,56,21,14,7,14,,1673,1773,167,New Mexico,fbs,Mountain West,14,0,0,7,7,,1500,1400,,,,,,1,#N/A
282642711,2008,4,regular,2008-09-20T23:06:00.000Z,FALSE,TRUE,FALSE,FALSE,19768,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,41,13,14,14,0,,,,2635,Tennessee Tech,fcs,OVC,7,7,0,0,0,,,,,,,,,1,#N/A
282642287,2008,4,regular,2008-09-20T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3744,Hancock Stadium,2287,Illinois State,fcs,MVFC,21,14,0,7,0,,,,2197,Eastern Illinois,fcs,OVC,25,7,0,3,15,,,,,,,,,8,#N/A
282642132,2008,4,regular,2008-09-20T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,31629,3854,Nippert Stadium,2132,Cincinnati,fbs,Big East,45,10,14,14,7,,1648,1674,193,Miami (OH),fbs,Mid-American,20,0,13,7,0,,1303,1277,,,,,,1,#N/A
282640002,2008,4,regular,2008-09-20T23:45:00.000Z,FALSE,TRUE,FALSE,TRUE,87451,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,21,0,14,0,7,,1704,1708,99,LSU,fbs,SEC,26,3,0,14,9,,1897,1893,,,,,,1,#N/A
282642567,2008,4,regular,2008-09-21T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,30923,3735,Gerald J. Ford Stadium,2567,SMU,fbs,Conference USA,7,0,0,7,0,,1214,1157,2628,TCU,fbs,Mountain West,48,14,6,14,14,,1712,1769,,,,,,1,#N/A
282640009,2008,4,regular,2008-09-21T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,72955,3947,Mountain America Stadium,9,Arizona State,fbs,Pac-10,10,0,3,7,0,,1659,1639,61,Georgia,fbs,SEC,27,0,21,3,3,,1868,1888,,,,,,1,#N/A
282640253,2008,4,regular,2008-09-21T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3706,Eccles Coliseum,253,Southern Utah,fcs,Great West,14,0,7,0,7,,,,2464,Northern Arizona,fcs,Big Sky,19,0,13,0,6,,,,,,,,,8,#N/A
282640235,2008,4,regular,2008-09-21T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,22167,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,Conference USA,31,3,7,7,14,,,,2447,Nicholls,fcs,Southland,10,0,10,0,0,,,,,,,,,1,#N/A
282642649,2008,4,regular,2008-09-21T00:15:00.000Z,FALSE,TRUE,FALSE,FALSE,20096,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,54,7,14,3,17,,1400,1407,278,Fresno State,fbs,Western Athletic,55,14,3,17,7,,1583,1576,,,,,,1,#N/A
282642439,2008,4,regular,2008-09-21T01:00:00.000Z,FALSE,TRUE,FALSE,FALSE,25567,3914,Sam Boyd Stadium,2439,UNLV,fbs,Mountain West,34,14,7,7,0,,1335,1337,66,Iowa State,fbs,Big 12,31,0,0,14,14,,1417,1415,,,,,,1,#N/A
282640024,2008,4,regular,2008-09-21T01:00:00.000Z,FALSE,TRUE,FALSE,FALSE,33293,3940,Stanford Stadium,24,Stanford,fbs,Pac-10,23,0,7,6,10,,1369,1394,23,San José State,fbs,Western Athletic,10,3,7,0,0,,1363,1338,,,,,,1,#N/A
282640331,2008,4,regular,2008-09-21T01:05:00.000Z,FALSE,TRUE,FALSE,FALSE,,3906,Roos Field,331,Eastern Washington,fcs,Big Sky,52,17,7,7,21,,,,2847,Western Washington,,,31,7,10,14,0,,,,,,,,,8,#N/A
282642638,2008,4,regular,2008-09-21T01:05:00.000Z,FALSE,TRUE,FALSE,FALSE,42930,3946,Sun Bowl,2638,UTEP,fbs,Conference USA,33,10,10,7,6,,1256,1250,166,New Mexico State,fbs,Western Athletic,34,0,21,7,6,,1156,1162,,,,,,1,#N/A
282692011,2008,5,regular,2008-09-26T00:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,3689,Cramton Bowl,2011,Alabama State,fcs,SWAC,47,7,33,0,7,,,,2400,Mississippi Valley State,fcs,SWAC,7,0,0,0,7,,,,,,,,,8,#N/A
282692655,2008,5,regular,2008-09-26T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,25643,3493,Caesars Superdome,2655,Tulane,fbs,Conference USA,34,10,21,0,3,,1347,1346,2567,SMU,fbs,Conference USA,27,0,7,6,14,,1157,1158,,,,,,1,#N/A
282692635,2008,5,regular,2008-09-26T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3962,Tucker Stadium,2635,Tennessee Tech,fcs,OVC,47,10,24,13,0,,,,2860,Central Methodist,,,19,6,7,0,6,,,,,,,,,8,#N/A
282690204,2008,5,regular,2008-09-26T01:00:00.000Z,FALSE,TRUE,FALSE,TRUE,42839,3893,Reser Stadium,204,Oregon State,fbs,Pac-10,27,7,14,0,6,,1643,1672,30,USC,fbs,Pac-10,21,0,0,14,7,,2033,2004,,,,,,1,#N/A
