Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores[0],HomeLineScores[1],HomeLineScores[2],HomeLineScores[3],HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes,awayLeagueId,homeLeagueId
322432230,2012,1,regular,2012-08-30T23:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,3681,Coffey Field,2230,Fordham,fcs,Patriot,55,21,7,13,14,,,,209,Lock Haven University,,,0,0,0,0,0,,,,,,,8,#N/A
322430238,2012,1,regular,2012-08-30T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,38393,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,13,0,10,3,0,0.4810050216,1573,1577,2579,South Carolina,fbs,SEC,17,7,3,0,7,0.5189949784,1743,1739,,,,1,1
322432097,2012,1,regular,2012-08-30T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3629,Barker-Lane Stadium,2097,Campbell,fcs,Pioneer,20,0,10,7,3,,,,2560,Shorter,,,31,10,0,7,14,,,,,,,8,#N/A
322432710,2012,1,regular,2012-08-30T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3746,Hanson Field,2710,Western Illinois,fcs,MVFC,23,3,13,7,0,,,,2086,Butler,fcs,Pioneer,15,0,0,7,8,,,,,,,8,8
322432309,2012,1,regular,2012-08-30T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,15121,3696,Dix Stadium,2309,Kent State,fbs,Mid-American,41,17,10,7,7,0.3554278101,,,119,Towson,fcs,CAA,21,0,7,0,14,0.6445721899,,,,,,1,8
322432117,2012,1,regular,2012-08-30T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,15250,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,38,10,14,7,7,0.6303081262,,,2546,Southeast Missouri State,fcs,OVC,27,10,14,3,0,0.3696918738,,,,,,1,8
322432006,2012,1,regular,2012-08-30T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,12616,3768,InfoCision Stadium,2006,Akron,fbs,Mid-American,14,0,0,7,7,0.2037863713,997,945,2116,UCF,fbs,Conference USA,56,7,28,14,7,0.7962136287,1559,1611,,,,1,1
322432413,2012,1,regular,2012-08-30T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3774,Jayne Stadium,2413,Morehead State,fcs,Pioneer,55,24,14,3,14,,,,2896,Southern Virginia,,,0,0,0,0,0,,,,,,,8,#N/A
322432050,2012,1,regular,2012-08-30T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,12725,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,37,10,3,21,3,0.9799201264,1299,1314,2199,Eastern Michigan,fbs,Mid-American,26,0,13,0,13,0.02007987363,1231,1216,,,,1,1
322430254,2012,1,regular,2012-08-30T23:15:00.000Z,FALSE,TRUE,FALSE,FALSE,45273,587,Rice-Eccles Stadium,254,Utah,fbs,Pac-12,41,0,21,7,13,0.9999962696,,,2458,Northern Colorado,fcs,Big Sky,0,0,0,0,0,0.000003730412775,,,,,,1,8
322432247,2012,1,regular,2012-08-30T23:30:00.000Z,FALSE,TRUE,TRUE,FALSE,,3495,Georgia Dome,2247,Georgia State,fcs,CAA,6,0,3,3,0,,,,2569,South Carolina State,fcs,MEAC,33,7,7,7,12,,,,,,,8,8
322432393,2012,1,regular,2012-08-30T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,18690,3725,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Sun Belt,21,3,3,0,15,0.6103987323,,,2377,McNeese,fcs,Southland,27,0,14,10,3,0.3896012677,,,,,,1,8
322430242,2012,1,regular,2012-08-30T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,23105,3895,Rice Stadium,242,Rice,fbs,Conference USA,24,10,14,0,0,0.6386872229,1285,1233,26,UCLA,fbs,Pac-12,49,19,16,0,14,0.3613127771,1412,1464,,,,1,1
322430107,2012,1,regular,2012-08-30T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3722,Fitton Field,107,Holy Cross,fcs,Patriot,17,0,10,0,7,,,,160,New Hampshire,fcs,CAA,38,6,13,6,13,,,,,,,8,8
322430041,2012,1,regular,2012-08-30T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,35270,3892,Pratt & Whitney Stadium,41,UConn,fbs,Big East,37,7,13,7,10,0.9999953693,1504,1599,113,Massachusetts,fbs,Mid-American,0,0,0,0,0,0.000004630664926,1424,1329,,,,1,1
322432197,2012,1,regular,2012-08-30T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3858,O'Brien Stadium,2197,Eastern Illinois,fcs,OVC,49,7,21,21,0,,,,79,Southern Illinois,fcs,MVFC,28,7,14,7,0,,,,,,,8,8
322430328,2012,1,regular,2012-08-31T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,17009,3905,Maverik Stadium,328,Utah State,fbs,Western Athletic,34,21,0,7,6,,,,253,Southern Utah,fcs,Big Sky,3,0,3,0,0,,,,,,,1,8
322432181,2012,1,regular,2012-08-31T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3701,Drake Stadium,2181,Drake,fcs,Pioneer,28,14,0,0,14,,,,2254,Des Moines,,,8,6,2,0,0,,,,,,,8,#N/A
322432635,2012,1,regular,2012-08-31T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3962,Tucker Stadium,2635,Tennessee Tech,fcs,OVC,41,21,10,0,10,,,,2261,Hampton,fcs,MEAC,31,0,7,17,7,,,,,,,8,8
322432717,2012,1,regular,2012-08-31T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3704,E. J. Whitmire Stadium,2717,Western Carolina,fcs,Southern,42,0,17,7,18,,,,2369,Mars Hill,,,14,0,0,14,0,,,,,,,8,#N/A
322432674,2012,1,regular,2012-08-31T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3655,Brown Field,2674,Valparaiso,fcs,Pioneer,34,7,13,14,0,,,,2601,St. Joseph's (IN),,,36,7,13,7,9,,,,,,,8,#N/A
322430166,2012,1,regular,2012-08-31T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,12118,3601,Aggie Memorial Stadium,166,New Mexico State,fbs,Western Athletic,49,7,21,0,21,0.7077017697,,,16,Sacramento State,fcs,Big Sky,19,0,10,9,0,0.2922982303,,,,,,1,8
322430070,2012,1,regular,2012-08-31T01:00:00.000Z,FALSE,TRUE,FALSE,FALSE,11136,3791,Kibbie Dome,70,Idaho,fbs,Western Athletic,3,3,0,0,0,0.2639261595,,,331,Eastern Washington,fcs,Big Sky,20,3,7,3,7,0.7360738405,,,,,,1,8
322430252,2012,1,regular,2012-08-31T02:15:00.000Z,FALSE,TRUE,FALSE,FALSE,57045,3801,LaVell Edwards Stadium,252,BYU,fbs,FBS Independents,30,7,17,6,0,0.9781066722,1608,1646,265,Washington State,fbs,Pac-12,6,0,6,0,0,0.02189332783,1409,1371,,,,1,1
322430009,2012,1,regular,2012-08-31T02:30:00.000Z,FALSE,TRUE,FALSE,FALSE,48658,3947,Mountain America Stadium,9,Arizona State,fbs,Pac-12,63,14,28,7,14,0.9999901949,,,2464,Northern Arizona,fcs,Big Sky,6,0,0,6,0,0.000009805118098,,,,,,1,8
322432439,2012,1,regular,2012-08-31T03:00:00.000Z,FALSE,TRUE,FALSE,FALSE,16013,3914,Sam Boyd Stadium,2439,UNLV,fbs,Mountain West,27,3,0,7,3,0.207568424,1166,1173,135,Minnesota,fbs,Big Ten,30,0,7,0,6,0.792431576,1367,1360,,,,1,1
322442617,2012,1,regular,2012-08-31T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3756,Homer Bryce Stadium,2617,Stephen F. Austin,fcs,Southland,49,14,14,14,7,,,,2927,Southwestern Oklahoma State,,,14,0,0,0,14,,,,,,,8,#N/A
322440218,2012,1,regular,2012-08-31T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,32709,3806,Lincoln Financial Field,218,Temple,fbs,Big East,41,7,21,7,6,0.9385331512,,,222,Villanova,fcs,CAA,10,3,7,0,0,0.06146684876,,,,,,1,8
322442633,2012,1,regular,2012-08-31T23:30:00.000Z,FALSE,TRUE,TRUE,FALSE,55529,3495,Georgia Dome,2633,Tennessee,fbs,SEC,35,22,0,10,3,0.6184075866,1518,1562,152,NC State,fbs,ACC,21,7,7,0,7,0.3815924134,1607,1563,,,,1,1
322440127,2012,1,regular,2012-09-01T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,78709,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,17,10,0,0,7,0.827847222,1725,1733,68,Boise State,fbs,Mountain West,13,3,10,0,0,0.172152778,1875,1867,,,,1,1
322442226,2012,1,regular,2012-09-01T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,14510,3715,FAU Stadium,2226,Florida Atlantic,fbs,Sun Belt,7,0,0,0,7,0.5511486467,,,2681,Wagner,fcs,NEC,3,0,3,0,0,0.4488513533,,,,,,1,8
322440024,2012,1,regular,2012-09-01T02:00:00.000Z,FALSE,TRUE,FALSE,FALSE,40577,3940,Stanford Stadium,24,Stanford,fbs,Pac-12,20,14,3,0,3,0.3923623847,1868,1862,23,San José State,fbs,Western Athletic,17,0,3,14,0,0.6076376153,1302,1308,,,,1,1
322452426,2012,1,regular,2012-09-01T13:00:00.000Z,FALSE,TRUE,TRUE,FALSE,48820,,,2426,Navy,fbs,FBS Independents,10,0,3,7,0,0.6766733161,1494,1413,87,Notre Dame,fbs,FBS Independents,50,13,14,13,10,0.3233266839,1715,1796,,,,1,1
322450151,2012,1,regular,2012-09-01T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,49023,3699,Dowdy-Ficklen Stadium,151,East Carolina,fbs,Conference USA,35,0,14,7,14,0.4700227779,1369,1423,2026,App State,fcs,Southern,13,7,3,3,0,0.5299772221,1381,1327,,,,1,8
322450005,2012,1,regular,2012-09-01T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,28612,3803,Legion Field,5,UAB,fbs,Conference USA,29,0,7,10,12,0.6071487248,1192,1179,2653,Troy,fbs,Sun Belt,39,10,7,8,14,0.3928512752,1285,1298,,,,1,1
322450061,2012,1,regular,2012-09-01T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,92446,3917,Sanford Stadium,61,Georgia,fbs,SEC,45,14,10,7,14,0.9895729371,1744,1750,2084,Buffalo,fbs,Mid-American,23,6,10,0,7,0.01042706291,1259,1253,,,,1,1
322450277,2012,1,regular,2012-09-01T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,59120,3842,Milan Puskar Stadium,277,West Virginia,fbs,Big 12,69,13,21,21,14,0.9681840233,1689,1749,276,Marshall,fbs,Conference USA,34,0,10,10,14,0.03181597666,1388,1328,,,,1,1
322450194,2012,1,regular,2012-09-01T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,105039,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,56,0,21,14,21,0.9996691331,1669,1774,193,Miami (OH),fbs,Mid-American,10,3,0,7,0,0.0003308668746,1437,1332,,,,1,1
322450356,2012,1,regular,2012-09-01T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,43441,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,24,10,7,0,7,0.4402944861,1515,1552,2711,Western Michigan,fbs,Mid-American,7,0,0,7,0,0.5597055139,1517,1480,,,,1,1
322450183,2012,1,regular,2012-09-01T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,37830,1964,JMA Wireless Dome,183,Syracuse,fbs,Big East,41,6,7,14,14,0.7369595442,1441,1443,77,Northwestern,fbs,Big Ten,42,7,14,14,7,0.2630404558,1511,1509,,,,1,1
322450213,2012,1,regular,2012-09-01T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,97186,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,14,7,7,0,0,0.5444602377,1567,1538,195,Ohio,fbs,Mid-American,24,0,3,14,7,0.4555397623,1476,1505,,,,1,1
322450153,2012,1,regular,2012-09-01T16:30:00.000Z,FALSE,TRUE,FALSE,FALSE,50500,3787,Kenan Stadium,153,North Carolina,fbs,ACC,62,14,27,21,0,0.9994305395,,,2210,Elon,fcs,Southern,0,0,0,0,0,0.0005694605184,,,,,,1,8
