Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores[0],HomeLineScores[1],HomeLineScores[2],HomeLineScores[3],HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes,awayLeagueId,homeLeagueId
312440097,2011,1,regular,2011-09-01T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,Big East,21,14,7,0,0,0.9796125947,,,93,Murray State,fcs,OVC,9,0,3,0,6,0.02038740528,,,,,,1,8
312442413,2011,1,regular,2011-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3774,Jayne Stadium,2413,Morehead State,fcs,Pioneer,67,24,17,13,13,,,,3077,Kentucky Christian,,,0,0,0,0,0,,,,,,,8,#N/A
312442466,2011,1,regular,2011-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3963,Harry Turpin Stadium,2466,Northwestern State,fcs,Southland,24,0,0,14,10,,,,2170,Delta State,,,23,7,10,0,6,,,,,,,8,#N/A
312442534,2011,1,regular,2011-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3647,Elliott T. Bowers Stadium,2534,Sam Houston,fcs,Southland,20,3,10,7,0,,,,2710,Western Illinois,fcs,MVFC,6,0,0,0,6,,,,,,,8,8
312442649,2011,1,regular,2011-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,58,17,13,14,14,0.9987487286,,,160,New Hampshire,fcs,CAA,22,0,8,7,7,0.00125127139,,,,,,1,8
312442617,2011,1,regular,2011-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3756,Homer Bryce Stadium,2617,Stephen F. Austin,fcs,Southland,82,31,22,15,14,,,,241,McMurry,,,6,0,6,0,0,,,,,,,8,#N/A
312440055,2011,1,regular,2011-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3662,AmFirst Stadium,55,Jacksonville State,fcs,OVC,24,0,7,3,14,,,,2630,UT Martin,fcs,OVC,23,7,10,3,3,,,,,,,8,8
312440218,2011,1,regular,2011-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3806,Lincoln Financial Field,218,Temple,fbs,Mid-American,42,7,14,14,7,0.9824172041,,,222,Villanova,fcs,CAA,7,0,0,0,7,0.01758279589,,,,,,1,8
312442229,2011,1,regular,2011-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,218,FIU Stadium,2229,Florida International,fbs,Sun Belt,41,28,3,7,3,0.9920887797,1407,1458,249,North Texas,fbs,Sun Belt,16,0,7,0,9,0.007911220262,1301,1250,,,,1,1
312442117,2011,1,regular,2011-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,21,7,7,7,0,0.779214186,,,2569,South Carolina State,fcs,MEAC,6,3,3,0,0,0.220785814,,,,,,1,8
312440059,2011,1,regular,2011-09-01T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,0,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,63,28,14,14,7,0.9694835253,,,2717,Western Carolina,fcs,Southern,21,0,21,0,0,0.0305164747,,,,,,1,8
312442447,2011,1,regular,2011-09-01T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3779,Manning Field at John L. Guidry Stadium,2447,Nicholls,fcs,Southland,42,21,7,7,7,,,,2865,Evangel University,,,0,0,0,0,0,,,,,,,8,#N/A
312442197,2011,1,regular,2011-09-01T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3858,O'Brien Stadium,2197,Eastern Illinois,fcs,OVC,33,2,10,0,21,,,,2287,Illinois State,fcs,MVFC,26,0,9,10,7,,,,,,,8,8
312440164,2011,1,regular,2011-09-01T23:30:00.000Z,FALSE,TRUE,TRUE,FALSE,0,3754,High Point Solutions Stadium,164,Rutgers,fbs,Big East,48,7,14,24,3,0.8943571415,,,2428,North Carolina Central,fcs,MEAC,0,0,0,0,0,0.1056428585,,,,,,1,8
312440275,2011,1,regular,2011-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,51,20,17,14,0,0.9961743943,1825,1846,2439,UNLV,fbs,Mountain West,17,0,3,7,7,0.003825605713,1189,1168,,,,1,1
312442110,2011,1,regular,2011-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3711,Estes Stadium,2110,Central Arkansas,fcs,Southland,38,7,7,10,14,,,,2271,Henderson State,,,14,0,0,0,14,,,,,,,8,#N/A
312440155,2011,1,regular,2011-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3605,Alerus Center,155,North Dakota,fcs,Great West,16,3,10,0,3,,,,2181,Drake,fcs,Pioneer,0,0,0,0,0,,,,,,,8,8
312440183,2011,1,regular,2011-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,1964,JMA Wireless Dome,183,Syracuse,fbs,Big East,36,0,7,7,15,0.4450507095,1462,1464,154,Wake Forest,fbs,ACC,29,3,17,6,3,0.5549492905,1320,1318,,,,1,1
312440107,2011,1,regular,2011-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3722,Fitton Field,107,Holy Cross,fcs,Patriot,16,0,9,0,7,,,,113,Massachusetts,fcs,CAA,24,7,7,3,7,,,,,,,8,8
312440254,2011,1,regular,2011-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,587,Rice-Eccles Stadium,254,Utah,fbs,Pac-12,27,17,7,3,0,0.7391099753,,,147,Montana State,fcs,Big Sky,10,0,7,0,3,0.2608900247,,,,,,1,8
312440235,2011,1,regular,2011-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,Conference USA,14,0,7,0,7,0.3156222864,1117,1054,344,Mississippi State,fbs,SEC,59,17,14,14,14,0.6843777136,1668,1731,,,,1,1
