Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores,HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores,AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes
401756939,2025,10,regular,2025-11-01T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,,,,,,9,Arizona State,fbs,Big 12,,,,,,,,
401756940,2025,10,regular,2025-11-01T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,,,,,,197,Oklahoma State,fbs,Big 12,,,,,,,,
401756941,2025,10,regular,2025-11-01T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,,,,,,2641,Texas Tech,fbs,Big 12,,,,,,,,
401756942,2025,10,regular,2025-11-01T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,587,Rice-Eccles Stadium,254,Utah,fbs,Big 12,,,,,,2132,Cincinnati,fbs,Big 12,,,,,,,,
401760402,2025,10,regular,2025-11-01T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3653,Albertsons Stadium,68,Boise State,fbs,Mountain West,,,,,,278,Fresno State,fbs,Mountain West,,,,,,,,
401754579,2025,10,regular,2025-11-01T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,,,,,,59,Georgia Tech,fbs,ACC,,,,,,,,
401754578,2025,10,regular,2025-11-01T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,,,,,,154,Wake Forest,fbs,ACC,,,,,,,,
401754577,2025,10,regular,2025-11-01T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,,,,,,150,Duke,fbs,ACC,,,,,,,,
401754576,2025,10,regular,2025-11-01T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3831,California Memorial Stadium,25,California,fbs,ACC,,,,,,258,Virginia,fbs,ACC,,,,,,,,
401752892,2025,10,regular,2025-11-01T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,,,,,,30,USC,fbs,Big Ten,,,,,,,,
401752891,2025,10,regular,2025-11-01T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,,,,,,164,Rutgers,fbs,Big Ten,,,,,,,,
401752890,2025,10,regular,2025-11-01T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,,,,,,2509,Purdue,fbs,Big Ten,,,,,,,,
401752889,2025,10,regular,2025-11-01T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,,,,,,213,Penn State,fbs,Big Ten,,,,,,,,
401752888,2025,10,regular,2025-11-01T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,,,,,,127,Michigan State,fbs,Big Ten,,,,,,,,
401752887,2025,10,regular,2025-11-01T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3665,SECU Stadium,120,Maryland,fbs,Big Ten,,,,,,84,Indiana,fbs,Big Ten,,,,,,,,
401760401,2025,10,regular,2025-11-01T16:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,,,,,,349,Army,fbs,American Athletic,,,,,,,,
401757173,2025,10,regular,2025-11-01T16:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3892,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,,,,,,5,UAB,fbs,American Athletic,,,,,,,,
401752758,2025,10,regular,2025-11-01T16:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,SEC,,,,,,238,Vanderbilt,fbs,SEC,,,,,,,,
401760404,2025,10,regular,2025-11-01T19:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,6501,Allegiant Stadium,2439,UNLV,fbs,Mountain West,,,,,,167,New Mexico,fbs,Mountain West,,,,,,,,
401757294,2025,10,regular,2025-11-01T19:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,,,,,,166,New Mexico State,fbs,Conference USA,,,,,,,,
401752755,2025,10,regular,2025-11-01T19:30:00.000Z,FALSE,FALSE,TRUE,TRUE,,3712,EverBank Stadium,57,Florida,fbs,SEC,,,,,,61,Georgia,fbs,SEC,,,,,,,,
401757293,2025,10,regular,2025-11-01T19:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3992,Williams Stadium (VA),2335,Liberty,fbs,Conference USA,,,,,,48,Delaware,fbs,Conference USA,,,,,,,,
401760405,2025,10,regular,2025-11-01T23:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,7311,Snapdragon Stadium,21,San Diego State,fbs,Mountain West,,,,,,2751,Wyoming,fbs,Mountain West,,,,,,,,
401752943,2025,10,regular,2025-11-01T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,,,,,,265,Washington State,fbs,Pac-12,,,,,,,,
401760403,2025,10,regular,2025-11-02T02:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3935,CEFCU Stadium,23,San José State,fbs,Mountain West,,,,,,62,Hawai'i,fbs,Mountain West,,,,,,,,
401762851,2025,11,regular,2025-11-04T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3768,InfoCision Stadium,2006,Akron,fbs,Mid-American,,,,,,113,Massachusetts,fbs,Mid-American,,,,,,,,
401762852,2025,11,regular,2025-11-04T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3876,Peden Stadium,195,Ohio,fbs,Mid-American,,,,,,193,Miami (OH),fbs,Mid-American,,,,,,,,
401762853,2025,11,regular,2025-11-05T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,,,,,,2309,Kent State,fbs,Mid-American,,,,,,,,
401762854,2025,11,regular,2025-11-05T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,,,,,,2459,Northern Illinois,fbs,Mid-American,,,,,,,,
401762500,2025,11,regular,2025-11-06T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3886,Raymond James Stadium,58,South Florida,fbs,American Athletic,,,,,,2636,UTSA,fbs,American Athletic,,,,,,,,
401761644,2025,11,regular,2025-11-06T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,,,,,,290,Georgia Southern,fbs,Sun Belt,,,,,,,,
401756946,2025,11,regular,2025-11-07T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3652,FBC Mortgage Stadium,2116,UCF,fbs,Big 12,,,,,,248,Houston,fbs,Big 12,,,,,,,,
401752896,2025,11,regular,2025-11-08T02:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,477,Los Angeles Memorial Coliseum,30,USC,fbs,Big Ten,,,,,,77,Northwestern,fbs,Big Ten,,,,,,,,
401762501,2025,11,regular,2025-11-08T02:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,,,,,,2655,Tulane,fbs,American Athletic,,,,,,,,
401754584,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,,,,,,2567,SMU,fbs,ACC,,,,,,,,
401754585,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,,,,,,25,California,fbs,ACC,,,,,,,,
401754586,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,,,,,,52,Florida State,fbs,ACC,,,,,,,,
401754587,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,,,,,,183,Syracuse,fbs,ACC,,,,,,,,
401760407,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,5388,Canvas Stadium,36,Colorado State,fbs,Mountain West,,,,,,2439,UNLV,fbs,Mountain West,,,,,,,,
401762855,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,,,,,,189,Bowling Green,fbs,Mid-American,,,,,,,,
401762505,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3715,FAU Stadium,2226,Florida Atlantic,fbs,American Athletic,,,,,,202,Tulsa,fbs,American Athletic,,,,,,,,
401762504,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3699,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,,,,,,2429,Charlotte,fbs,American Athletic,,,,,,,,
401762502,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3895,Rice Stadium,242,Rice,fbs,American Athletic,,,,,,5,UAB,fbs,American Athletic,,,,,,,,
401761648,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,,,,,,326,Texas State,fbs,Sun Belt,,,,,,,,
401761647,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,,,,,,2572,Southern Miss,fbs,Sun Belt,,,,,,,,
401756947,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3842,Milan Puskar Stadium,277,West Virginia,fbs,Big 12,,,,,,38,Colorado,fbs,Big 12,,,,,,,,
401757296,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3725,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,,,,,,2229,Florida International,fbs,Conference USA,,,,,,,,
401761646,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3775,Joan C. Edwards Stadium,276,Marshall,fbs,Sun Belt,,,,,,256,James Madison,fbs,Sun Belt,,,,,,,,
401761645,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3654,Brooks Stadium (SC),324,Coastal Carolina,fbs,Sun Belt,,,,,,2247,Georgia State,fbs,Sun Belt,,,,,,,,
401752763,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3838,Memorial Stadium,142,Missouri,fbs,SEC,,,,,,245,Texas A&M,fbs,SEC,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401752764,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,,,,,,2,Auburn,fbs,SEC,,,,,,,,AFTERNOON: 3:30 - 4:30pm ET start
401752893,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,,,,,,84,Indiana,fbs,Big Ten,,,,,,,,
401752894,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,,,,,,120,Maryland,fbs,Big Ten,,,,,,,,
401752895,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,1056,Rose Bowl,26,UCLA,fbs,Big Ten,,,,,,158,Nebraska,fbs,Big Ten,,,,,,,,
401752897,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,,,,,,194,Ohio State,fbs,Big Ten,,,,,,,,
401752898,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,,,,,,2483,Oregon,fbs,Big Ten,,,,,,,,
401752899,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,,,,,,264,Washington,fbs,Big Ten,,,,,,,,
401757299,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3992,Williams Stadium (VA),2335,Liberty,fbs,Conference USA,,,,,,2623,Missouri State,fbs,Conference USA,,,,,,,,
401760406,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3935,CEFCU Stadium,23,San José State,fbs,Mountain West,,,,,,2005,Air Force,fbs,Mountain West,,,,,,,,
401760408,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,fbs,Mountain West,,,,,,21,San Diego State,fbs,Mountain West,,,,,,,,
401752759,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3657,Bryant-Denny Stadium,333,Alabama,fbs,SEC,,,,,,99,LSU,fbs,SEC,,,,,,,,NIGHT: 6 - 8pm ET start
401752760,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3683,Kroger Field,96,Kentucky,fbs,SEC,,,,,,57,Florida,fbs,SEC,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401754588,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3787,Kenan Stadium,153,North Carolina,fbs,ACC,,,,,,24,Stanford,fbs,ACC,,,,,,,,
401754589,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3923,Scott Stadium,258,Virginia,fbs,ACC,,,,,,154,Wake Forest,fbs,ACC,,,,,,,,
401756943,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3619,Arizona Stadium,12,Arizona,fbs,Big 12,,,,,,2305,Kansas,fbs,Big 12,,,,,,,,
401756944,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,,,,,,66,Iowa State,fbs,Big 12,,,,,,,,
401756945,2025,11,regular,2025-11-08T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,,,,,,252,BYU,fbs,Big 12,,,,,,,,
401762503,2025,11,regular,2025-11-08T17:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3841,Michie Stadium,349,Army,fbs,American Athletic,,,,,,218,Temple,fbs,American Athletic,,,,,,,,
401752762,2025,11,regular,2025-11-08T17:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,,,,,,61,Georgia,fbs,SEC,,,,,,,,
401752761,2025,11,regular,2025-11-08T18:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,,,,,,2643,The Citadel,fcs,Southern,,,,,,,,
401757295,2025,11,regular,2025-11-08T20:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3695,Delaware Stadium,48,Delaware,fbs,Conference USA,,,,,,2348,Louisiana Tech,fbs,Conference USA,,,,,,,,
401757297,2025,11,regular,2025-11-08T20:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3946,Sun Bowl,2638,UTEP,fbs,Conference USA,,,,,,55,Jacksonville State,fbs,Conference USA,,,,,,,,
401754590,2025,11,regular,2025-11-08T20:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3892,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,,,,,,150,Duke,fbs,ACC,,,,,,,,
401757298,2025,11,regular,2025-11-08T21:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3601,Aggie Memorial Stadium,166,New Mexico State,fbs,Conference USA,,,,,,338,Kennesaw State,fbs,Conference USA,,,,,,,,
401760409,2025,11,regular,2025-11-09T00:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3905,Maverik Stadium,328,Utah State,fbs,Mountain West,,,,,,2440,Nevada,fbs,Mountain West,,,,,,,,
401757166,2025,11,regular,2025-11-09T00:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,,,,,,2426,Navy,fbs,American Athletic,,,,,,,,
401752944,2025,11,regular,2025-11-09T03:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,,,,,,2534,Sam Houston,fbs,Conference USA,,,,,,,,
401762856,2025,12,regular,2025-11-12T00:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3768,InfoCision Stadium,2006,Akron,fbs,Mid-American,,,,,,2309,Kent State,fbs,Mid-American,,,,,,,,
401762857,2025,12,regular,2025-11-12T00:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,,,,,,195,Ohio,fbs,Mid-American,,,,,,,,
401762858,2025,12,regular,2025-11-12T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,,,,,,2084,Buffalo,fbs,Mid-American,,,,,,,,
401762859,2025,12,regular,2025-11-12T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,Mid-American,,,,,,2459,Northern Illinois,fbs,Mid-American,,,,,,,,
401762860,2025,12,regular,2025-11-12T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3996,Yager Stadium,193,Miami (OH),fbs,Mid-American,,,,,,2649,Toledo,fbs,Mid-American,,,,,,,,
401761649,2025,12,regular,2025-11-14T00:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3918,S.B. Ballard Stadium,295,Old Dominion,fbs,Sun Belt,,,,,,2653,Troy,fbs,Sun Belt,,,,,,,,
401754591,2025,12,regular,2025-11-15T01:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,,,,,,228,Clemson,fbs,ACC,,,,,,,,
401752904,2025,12,regular,2025-11-15T02:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3626,Autzen Stadium,2483,Oregon,fbs,Big Ten,,,,,,135,Minnesota,fbs,Big Ten,,,,,,,,
401756952,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,,,,,,2306,Kansas State,fbs,Big 12,,,,,,,,
401756951,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3854,Nippert Stadium,2132,Cincinnati,fbs,Big 12,,,,,,12,Arizona,fbs,Big 12,,,,,,,,
401756950,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3801,LaVell Edwards Stadium,252,BYU,fbs,Big 12,,,,,,2628,TCU,fbs,Big 12,,,,,,,,
401756949,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4727,McLane Stadium,239,Baylor,fbs,Big 12,,,,,,254,Utah,fbs,Big 12,,,,,,,,
401756948,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3947,Mountain America Stadium,9,Arizona State,fbs,Big 12,,,,,,277,West Virginia,fbs,Big 12,,,,,,,,
401752770,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3838,Memorial Stadium,142,Missouri,fbs,SEC,,,,,,344,Mississippi State,fbs,SEC,,,,,,,,NIGHT: 6 - 8pm ET start
401752907,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,477,Los Angeles Memorial Coliseum,30,USC,fbs,Big Ten,,,,,,2294,Iowa,fbs,Big Ten,,,,,,,,
401752906,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,,,,,,120,Maryland,fbs,Big Ten,,,,,,,,
401752905,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,TRUE,TRUE,,4250,Wrigley Field,77,Northwestern,fbs,Big Ten,,,,,,130,Michigan,fbs,Big Ten,,,,,,,,
401754597,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,,,,,,87,Notre Dame,fbs,FBS Independents,,,,,,,,
401752901,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,,,,,,275,Wisconsin,fbs,Big Ten,,,,,,,,
401752902,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3765,Husky Stadium,264,Washington,fbs,Big Ten,,,,,,2509,Purdue,fbs,Big Ten,,,,,,,,
401752903,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,,,,,,213,Penn State,fbs,Big Ten,,,,,,,,
401752768,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,,,,,,8,Arkansas,fbs,SEC,,,,,,,,EARLY: Noon - 1pm ET start
401756953,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,,,,,,2116,UCF,fbs,Big 12,,,,,,,,
401761650,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,,,,,,324,Coastal Carolina,fbs,Sun Belt,,,,,,,,
401752900,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,,,,,,26,UCLA,fbs,Big Ten,,,,,,,,
401752765,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3657,Bryant-Denny Stadium,333,Alabama,fbs,SEC,,,,,,201,Oklahoma,fbs,SEC,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401757301,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,TRUE,TRUE,,2031,Pitbull Stadium,2229,Florida International,fbs,Conference USA,,,,,,2335,Liberty,fbs,Conference USA,,,,,,,,
401752769,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,,,,,,57,Florida,fbs,SEC,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401752772,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3795,Kyle Field,245,Texas A&M,fbs,SEC,,,,,,2579,South Carolina,fbs,SEC,,,,,,,,EARLY: Noon - 1pm ET start
401757303,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,,,,,,2393,Middle Tennessee,fbs,Conference USA,,,,,,,,
401757304,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3878,Plaster Sports Complex,2623,Missouri State,fbs,Conference USA,,,,,,2638,UTEP,fbs,Conference USA,,,,,,,,
401760411,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,,,,,,36,Colorado State,fbs,Mountain West,,,,,,,,
401760412,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3660,Valley Children's Stadium,278,Fresno State,fbs,Mountain West,,,,,,2751,Wyoming,fbs,Mountain West,,,,,,,,
401752766,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3917,Sanford Stadium,61,Georgia,fbs,SEC,,,,,,251,Texas,fbs,SEC,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401762506,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,7221,Protective Stadium,5,UAB,fbs,American Athletic,,,,,,249,North Texas,fbs,American Athletic,,,,,,,,
401762507,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4418,Jerry Richardson Stadium,2429,Charlotte,fbs,American Athletic,,,,,,2636,UTSA,fbs,American Athletic,,,,,,,,
401762508,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3699,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,,,,,,235,Memphis,fbs,American Athletic,,,,,,,,
401762509,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4729,Yulman Stadium,2655,Tulane,fbs,American Athletic,,,,,,2226,Florida Atlantic,fbs,American Athletic,,,,,,,,
401762861,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,,,,,,2199,Eastern Michigan,fbs,Mid-American,,,,,,,,
401754596,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,,,,,,153,North Carolina,fbs,ACC,,,,,,,,
401754595,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,,,,,,152,NC State,fbs,ACC,,,,,,,,
401754594,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,,,,,,259,Virginia Tech,fbs,ACC,,,,,,,,
401754593,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,,,,,,258,Virginia,fbs,ACC,,,,,,,,
