Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores[0],HomeLineScores[1],HomeLineScores[2],HomeLineScores[3],HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes,awayLeagueId,homeLeagueId
242462617,2004,2,regular,2004-09-03T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3756,Homer Bryce Stadium,2617,Stephen F. Austin,fcs,Southland,30,13,3,0,14,,,,2271,Henderson State,,,14,0,7,0,7,,,,,,,8,#N/A
242462050,2004,2,regular,2004-09-03T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,11,5,6,0,0,,1289,1300,103,Boston College,fbs,Big East,19,6,6,7,0,,1647,1636,,,,1,1
242462287,2004,2,regular,2004-09-03T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3744,Hancock Stadium,2287,Illinois State,fcs,MVFC,44,14,20,3,7,,,,2615,St. Xavier IL,,,14,0,0,0,14,,,,,,,8,#N/A
242462711,2004,2,regular,2004-09-03T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,21643,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,42,14,21,7,0,,,,2630,UT Martin,fcs,OVC,0,0,0,0,0,,,,,,,1,8
242462628,2004,2,regular,2004-09-03T01:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3616,Amon G. Carter Stadium,2628,TCU,fbs,Conference USA,48,14,14,3,14,,1592,1591,77,Northwestern,fbs,Big Ten,45,0,14,17,14,,1425,1426,,,,1,1
242460009,2004,2,regular,2004-09-03T02:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3947,Mountain America Stadium,9,Arizona State,fbs,Pac-10,41,3,21,10,7,,1517,1554,2638,UTEP,fbs,Western Athletic,9,0,6,0,3,,1094,1057,,,,1,1
242462502,2004,2,regular,2004-09-03T02:05:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,2502,Portland State,fcs,Big Sky,38,7,17,7,7,,,,2714,Western Colorado,,,0,0,0,0,0,,,,,,,8,#N/A
242470167,2004,2,regular,2004-09-04T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,17,0,0,14,3,,1557,1561,265,Washington State,fbs,Pac-10,21,0,0,7,14,,1715,1711,,,,1,1
242480041,2004,2,regular,2004-09-04T16:00:00.000Z,FALSE,TRUE,TRUE,FALSE,35129,,,41,UConn,fbs,Big East,52,7,7,28,10,,,,93,Murray State,fcs,OVC,14,7,7,0,0,,,,,,,1,8
242480201,2004,2,regular,2004-09-04T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,40,7,17,13,3,,1999,1999,189,Bowling Green,fbs,Mid-American,24,7,3,0,14,,1596,1596,,,,1,1
242480218,2004,2,regular,2004-09-04T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3730,Franklin Field,218,Temple,fbs,Big East,14,0,0,7,7,,1378,1331,258,Virginia,fbs,ACC,44,17,13,7,7,,1681,1728,,,,1,1
242480275,2004,2,regular,2004-09-04T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,34,10,10,7,7,,1637,1675,2116,UCF,fbs,Mid-American,6,3,0,3,0,,1332,1294,,,,1,1
242482294,2004,2,regular,2004-09-04T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,39,10,13,10,6,,1781,1815,2309,Kent State,fbs,Mid-American,7,0,7,0,0,,1330,1296,,,,1,1
242482005,2004,2,regular,2004-09-04T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,14,7,7,0,0,,1515,1417,25,California,fbs,Pac-10,56,14,7,14,21,,1720,1818,,,,1,1
242480194,2004,2,regular,2004-09-04T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,27,0,10,7,10,,1735,1759,2132,Cincinnati,fbs,Conference USA,6,0,3,3,0,,1482,1458,,,,1,1
242480130,2004,2,regular,2004-09-04T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,43,0,10,14,19,,1841,1930,193,Miami (OH),fbs,Mid-American,10,0,0,3,7,,1824,1735,,,,1,1
242480238,2004,2,regular,2004-09-04T16:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,6,0,6,0,0,,1321,1270,2579,South Carolina,fbs,SEC,31,14,3,7,7,,1453,1504,,,,1,1
242480107,2004,2,regular,2004-09-04T16:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3722,Fitton Field,107,Holy Cross,fcs,Patriot,7,0,0,0,7,,,,2184,Duquesne,fcs,Metro Atlantic Athletic,31,3,21,7,0,,,,,,,8,8
242480314,2004,2,regular,2004-09-04T17:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,314,Iona,fcs,Metro Atlantic Athletic,27,0,6,8,13,,,,2818,Montclair State,,,42,7,14,0,21,,,,,,,8,#N/A
242480046,2004,2,regular,2004-09-04T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3847,Cooper Field,46,Georgetown,fcs,Patriot,36,3,16,3,14,,,,2598,St. Francis (PA),fcs,NEC,7,0,7,0,0,,,,,,,8,8
242482329,2004,2,regular,2004-09-04T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3741,Goodman Stadium,2329,Lehigh,fcs,Patriot,25,0,3,8,14,,,,2619,Stony Brook,fcs,NEC,2,0,0,0,2,,,,,,,8,8
242482529,2004,2,regular,2004-09-04T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3668,Campus Field,2529,Sacred Heart,fcs,NEC,6,0,6,0,0,,,,2115,Central Connecticut,fcs,NEC,27,7,14,3,3,,,,,,,8,8
242482230,2004,2,regular,2004-09-04T17:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,2230,Fordham,fcs,Patriot,36,7,14,0,15,,,,227,Rhode Island,fcs,Atlantic 10,37,7,7,9,14,,,,,,,8,8
242480059,2004,2,regular,2004-09-04T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,43100,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,28,7,14,0,7,,,,2535,Samford,fcs,OVC,7,0,0,7,0,,,,,,,1,8
242482169,2004,2,regular,2004-09-04T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3613,Alumni Stadium,2169,Delaware State,fcs,MEAC,0,0,0,0,0,,,,113,Massachusetts,fcs,Atlantic 10,51,7,14,24,6,,,,,,,8,8
242482011,2004,2,regular,2004-09-04T17:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,2011,Alabama State,fcs,SWAC,27,14,0,3,10,,,,47,Howard,fcs,MEAC,12,0,6,0,6,,,,,,,8,8
242482325,2004,2,regular,2004-09-04T17:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,2325,La Salle,fcs,Metro Atlantic Athletic,28,0,13,2,13,,,,2681,Wagner,fcs,NEC,35,0,14,14,7,,,,,,,8,8
242480322,2004,2,regular,2004-09-04T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3721,Fisher Field,322,Lafayette,fcs,Patriot,48,14,17,10,7,,,,2368,Marist,fcs,Metro Atlantic Athletic,7,0,0,0,7,,,,,,,8,8
242482523,2004,2,regular,2004-09-04T17:30:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,2523,Robert Morris,fcs,NEC,47,0,0,0,0,,,,2085,Buffalo State,,,10,0,0,0,0,,,,,,,8,#N/A
242480153,2004,2,regular,2004-09-04T17:35:00.000Z,FALSE,TRUE,FALSE,TRUE,43500,3787,Kenan Stadium,153,North Carolina,fbs,ACC,49,7,7,14,21,,,,2729,William & Mary,fcs,Atlantic 10,38,14,10,7,7,,,,,,,1,8
242480066,2004,2,regular,2004-09-04T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,42865,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,23,0,17,0,6,,,,2460,Northern Iowa,fcs,MVFC,0,0,0,0,0,,,,,,,1,8
242480111,2004,2,regular,2004-09-04T18:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,111,Northeastern,fcs,Atlantic 10,71,21,20,23,7,,,,2129,Cheyney,,,0,0,0,0,0,,,,,,,8,#N/A
242482210,2004,2,regular,2004-09-04T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3894,Rhodes Stadium,2210,Elon,fcs,Southern,13,0,0,6,7,,,,119,Towson,fcs,Patriot,34,13,14,0,7,,,,,,,8,8
242480002,2004,2,regular,2004-09-04T18:30:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,31,10,7,14,0,,1728,1739,2433,UL Monroe,fbs,Sun Belt,0,0,0,0,0,,1072,1061,,,,1,1
242480055,2004,2,regular,2004-09-04T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3662,AmFirst Stadium,55,Jacksonville State,fcs,OVC,25,6,10,2,7,,,,2214,Emporia State University,,,16,3,7,3,3,,,,,,,8,#N/A
242482751,2004,2,regular,2004-09-04T19:00:00.000Z,FALSE,TRUE,TRUE,FALSE,13205,,,2751,Wyoming,fbs,Mountain West,53,30,3,9,,,1354,1505,2026,App State,fcs,Southern,7,6,9,0,,,1427,1276,,,,1,8
242480061,2004,2,regular,2004-09-04T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,92746,3917,Sanford Stadium,61,Georgia,fbs,SEC,48,7,6,28,7,,1787,1804,290,Georgia Southern,fcs,Southern,28,0,7,7,14,,1486,1469,,,,1,8
242480149,2004,2,regular,2004-09-04T19:05:00.000Z,FALSE,TRUE,FALSE,FALSE,,3987,Washington-Grizzly Stadium,149,Montana,fcs,Big Sky,27,0,3,10,14,,,,311,Maine,fcs,Atlantic 10,20,0,6,0,14,,,,,,,8,8
242480228,2004,2,regular,2004-09-04T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,37,14,5,0,8,,1714,1712,154,Wake Forest,fbs,ACC,30,3,14,3,7,,1505,1507,,,,1,1
242480026,2004,2,regular,2004-09-04T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,0,1056,Rose Bowl,26,UCLA,fbs,Pac-10,20,14,3,3,0,,1508,1493,197,Oklahoma State,fbs,Big 12,31,7,21,3,0,,1606,1621,,,,1,1
242480164,2004,2,regular,2004-09-04T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3754,High Point Solutions Stadium,164,Rutgers,fbs,Big East,19,0,6,13,0,,1451,1462,127,Michigan State,fbs,Big Ten,14,0,7,0,7,,1599,1588,,,,1,1
242480213,2004,2,regular,2004-09-04T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,48,21,20,7,0,,1570,1658,2006,Akron,fbs,Mid-American,10,3,0,0,7,,1418,1330,,,,1,1
242482458,2004,2,regular,2004-09-04T20:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3856,Nottingham Field,2458,Northern Colorado,fcs,FCS Independents,15,3,3,0,9,,,,2449,North Dakota State,fcs,Great West,13,0,0,0,13,,,,,,,8,8
242480276,2004,2,regular,2004-09-04T20:30:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3775,Joan C. Edwards Stadium,276,Marshall,fbs,Mid-American,15,0,6,9,0,,1567,1552,2653,Troy,fbs,Sun Belt,17,7,0,10,0,,1361,1376,,,,1,1
242480344,2004,2,regular,2004-09-04T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,28,0,0,14,14,,1243,1309,2655,Tulane,fbs,Conference USA,7,0,0,0,7,,1386,1320,,,,1,1
242482569,2004,2,regular,2004-09-04T22:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,3994,Williams-Brice Stadium,2569,South Carolina State,fcs,MEAC,51,17,20,14,0,,,,490,Benedict College,,,0,0,0,0,0,,,,,,,8,#N/A
242480256,2004,2,regular,2004-09-04T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3651,Bridgeforth Stadium,256,James Madison,fcs,Atlantic 10,62,21,10,21,10,,,,209,Lock Haven University,,,7,0,7,0,0,,,,,,,8,#N/A
242480356,2004,2,regular,2004-09-04T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,46106,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,52,7,24,21,0,,1331,1470,50,Florida A&M,fbs,FBS Independents,13,0,0,0,13,,1500,1361,,,,1,1
242482426,2004,2,regular,2004-09-04T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,FBS Independents,27,0,6,14,7,,1470,1490,150,Duke,fbs,ACC,12,3,3,6,0,,1339,1319,,,,1,1
242480120,2004,2,regular,2004-09-04T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3665,SECU Stadium,120,Maryland,fbs,ACC,23,0,10,10,3,,1763,1761,2459,Northern Illinois,fbs,Mid-American,20,2,0,7,11,,1559,1561,,,,1,1
242480277,2004,2,regular,2004-09-04T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3842,Milan Puskar Stadium,277,West Virginia,fbs,Big East,56,14,28,7,7,,1628,1679,151,East Carolina,fbs,Conference USA,23,3,6,0,14,,1302,1251,,,,1,1
242482450,2004,2,regular,2004-09-04T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3991,"William Dick"""" Price Stadium""""",2450,Norfolk State,fcs,MEAC,7,0,0,7,0,,,,330,Virginia St,,,17,7,0,10,0,,,,,,,8,#N/A
242480152,2004,2,regular,2004-09-04T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,55600,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,42,14,21,0,7,,,,257,Richmond,fcs,Atlantic 10,0,0,0,0,0,,,,,,,1,8
242482415,2004,2,regular,2004-09-04T22:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,2415,Morgan State,fcs,MEAC,41,13,8,32,-12,,,,2075,Bowie State,,,35,7,0,20,8,,,,,,,8,#N/A
242480099,2004,2,regular,2004-09-04T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,22,0,0,7,8,,1922,1916,204,Oregon State,fbs,Pac-10,21,6,3,6,0,,1713,1719,,,,1,1
242480005,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3803,Legion Field,5,UAB,fbs,Conference USA,56,21,14,14,7,,1361,1457,239,Baylor,fbs,Big 12,14,0,7,0,7,,1163,1067,,,,1,1
242482305,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,21,0,3,9,9,,1378,1419,202,Tulsa,fbs,Western Athletic,3,0,3,0,0,,1383,1342,,,,1,1
242480142,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3838,Memorial Stadium,142,Missouri,fbs,Big 12,52,21,14,14,3,,1658,1677,2032,Arkansas State,fbs,Sun Belt,20,7,10,3,0,,1054,1035,,,,1,1
242480251,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,65,24,20,14,7,,1859,2013,249,North Texas,fbs,Sun Belt,0,0,0,0,0,,1501,1347,,,,1,1
242480008,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3887,Razorback Stadium,8,Arkansas,fbs,SEC,63,14,28,14,7,,1693,1789,166,New Mexico State,fbs,Sun Belt,13,0,7,6,0,,1293,1197,,,,1,1
242480084,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,41,6,14,7,14,,1239,1322,2117,Central Michigan,fbs,Mid-American,10,3,0,0,7,,1232,1149,,,,1,1
242480145,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,13,0,3,3,7,,1686,1665,235,Memphis,fbs,Conference USA,20,7,3,3,7,,1585,1606,,,,1,1
242480333,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3657,Bryant-Denny Stadium,333,Alabama,fbs,SEC,48,10,7,17,14,,1631,1683,328,Utah State,fbs,Sun Belt,17,7,3,7,0,,1367,1315,,,,1,1
242480195,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,17527,3876,Peden Stadium,195,Ohio,fbs,Mid-American,42,7,14,14,7,,,,2678,VMI,fcs,Big South,14,0,7,0,7,,,,,,,1,8
242480158,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,77471,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,56,14,28,7,7,,,,2710,Western Illinois,fcs,MVFC,17,0,3,14,0,,,,,,,1,8
242480231,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3868,Paladin Stadium,231,Furman,fcs,Southern,52,14,14,14,10,,,,2506,Presbyterian,fcs,FCS Independents,7,0,0,7,0,,,,,,,8,8
242482534,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3647,Elliott T. Bowers Stadium,2534,Sam Houston,fcs,Southland,60,10,27,17,6,,,,2888,Ouachita Baptist,,,7,0,0,0,7,,,,,,,8,#N/A
242480326,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,3643,Bobcat Stadium,326,Texas State,fcs,Southland,45,0,28,7,10,,,,2025,Angelo State,,,10,3,0,0,7,,,,,,,8,#N/A
242482261,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3620,Armstrong Stadium,2261,Hampton,fcs,MEAC,38,21,17,0,0,,,,2296,Jackson State,fcs,SWAC,19,13,6,0,0,,,,,,,8,8
242482612,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,2612,St. Peter's,fcs,Metro Atlantic Athletic,3,0,0,3,0,,,,2405,Monmouth,fcs,NEC,44,7,13,24,0,,,,,,,8,8
242482335,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3992,Williams Stadium (VA),2335,Liberty,fcs,Big South,55,28,13,0,14,,,,2706,West Virginia Institute Of Tech,,,17,0,3,7,7,,,,,,,8,#N/A
242482413,2004,2,regular,2004-09-04T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3774,Jayne Stadium,2413,Morehead State,fcs,Pioneer,7,0,7,0,0,,,,324,Coastal Carolina,fcs,Big South,28,0,21,7,0,,,,,,,8,8
242482306,2004,2,regular,2004-09-04T23:10:00.000Z,FALSE,TRUE,FALSE,FALSE,46740,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,27,7,3,10,7,,1943,1927,98,Western Kentucky,fcs,MVFC,13,0,6,7,0,,1369,1385,,,,1,8
242482634,2004,2,regular,2004-09-04T23:30:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,2634,Tennessee State,fcs,OVC,42,14,14,7,7,,,,2010,Alabama A&M,fcs,SWAC,7,7,0,0,0,,,,,,,8,8
242480309,2004,2,regular,2004-09-05T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,22117,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,14,7,7,0,0,,,,2466,Northwestern State,fcs,Southland,7,0,7,0,0,,,,,,,1,8
242482582,2004,2,regular,2004-09-05T00:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,2582,Southern,fcs,SWAC,17,6,4,7,0,,,,2377,McNeese,fcs,Southland,35,3,15,10,7,,,,,,,8,8
242482635,2004,2,regular,2004-09-05T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3962,Tucker Stadium,2635,Tennessee Tech,fcs,OVC,32,22,10,0,0,,,,2241,Gardner-Webb,fcs,Big South,26,19,7,0,0,,,,,,,8,8
242482567,2004,2,regular,2004-09-05T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3735,Gerald J. Ford Stadium,2567,SMU,fbs,Western Athletic,13,3,0,3,7,,1133,1149,2641,Texas Tech,fbs,Big 12,27,6,0,14,7,,1681,1665,,,,1,1
242480038,2004,2,regular,2004-09-05T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3726,Folsom Field,38,Colorado,fbs,Big 12,27,14,3,0,10,,1549,1551,36,Colorado State,fbs,Mountain West,24,0,7,7,10,,1597,1595,,,,1,1
242480068,2004,2,regular,2004-09-05T00:05:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3653,Albertsons Stadium,68,Boise State,fbs,Western Athletic,65,21,10,14,20,,1822,1933,70,Idaho,fbs,Sun Belt,7,0,0,0,7,,1336,1225,,,,1,1
242480013,2004,2,regular,2004-09-05T01:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,1027,Alex G. Spanos Stadium,13,Cal Poly,fcs,FCS Independents,42,21,7,14,0,,,,2278,Humboldt State,,,7,0,0,7,0,,,,,,,8,#N/A
242480021,2004,2,regular,2004-09-05T01:00:00.000Z,FALSE,TRUE,TRUE,FALSE,57216,3932,Qualcomm Stadium,21,San Diego State,fbs,Mountain West,38,24,7,7,0,,,,304,Idaho State,fcs,Big Sky,21,0,0,7,14,,,,,,,1,8
242480135,2004,2,regular,2004-09-05T01:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,,,135,Minnesota,fbs,Big Ten,63,21,21,14,7,,1701,1805,2649,Toledo,fbs,Mid-American,21,7,0,0,14,,1563,1459,,,,1,1
242482692,2004,2,regular,2004-09-05T01:05:00.000Z,FALSE,TRUE,FALSE,FALSE,,3942,Stewart Stadium,2692,Weber State,fcs,Big Sky,31,31,0,0,0,,,,253,Southern Utah,fcs,FCS Independents,34,34,0,0,0,,,,,,,8,8
