Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores[0],HomeLineScores[1],HomeLineScores[2],HomeLineScores[3],HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes,awayLeagueId,homeLeagueId
401426532,2022,1,regular,2022-08-27T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,13688,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,38,7,14,0,17,0.9542764266,1684,1684,2046,Austin Peay,fcs,Atlantic Sun,27,10,7,3,7,0.04572357338,,,2.613550977,,,1,8
401405059,2022,1,regular,2022-08-27T16:30:00.000Z,FALSE,TRUE,TRUE,TRUE,,3504,Aviva Stadium,77,Northwestern,fbs,Big Ten,31,3,14,7,7,0.5475434597,1361,1381,158,Nebraska,fbs,Big Ten,28,7,7,14,0,0.4524565403,1636,1616,8.349355668,,,1,1
401439512,2022,1,regular,2022-08-27T19:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,125762,Florida Memorial University,,,39,13,13,6,7,,,,2206,Edward Waters,ii,SIAC,34,0,0,21,13,,,,,,,#N/A,#N/A
401413213,2022,1,regular,2022-08-27T19:30:00.000Z,FALSE,TRUE,TRUE,FALSE,,3689,Cramton Bowl,55,Jacksonville State,fcs,Atlantic Sun,42,7,14,21,0,0.998817083,,,2617,Stephen F. Austin,fcs,Western Athletic,17,7,10,0,0,0.001182916968,,,5.241469098,,FCS Kickoff,8,8
401413256,2022,1,regular,2022-08-27T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,19579,6501,Allegiant Stadium,2439,UNLV,fbs,Mountain West,52,10,35,0,7,0.9988838,1300,1300,304,Idaho State,fcs,Big Sky,21,7,0,7,7,0.001116200038,,,1.594241924,,,1,8
401404146,2022,1,regular,2022-08-27T20:00:00.000Z,FALSE,TRUE,FALSE,FALSE,19553,3905,Maverik Stadium,328,Utah State,fbs,Mountain West,31,0,24,0,7,0.9891655857,1566,1555,41,UConn,fbs,FBS Independents,20,14,0,0,6,0.01083441429,1117,1128,4.563706752,,,1,1
401405058,2022,1,regular,2022-08-27T20:00:00.000Z,FALSE,TRUE,FALSE,FALSE,37832,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,38,7,10,7,14,0.9974722912,1496,1584,2751,Wyoming,fbs,Mountain West,6,3,0,3,0,0.002527708795,1497,1409,2.571416914,,,1,1
401411090,2022,1,regular,2022-08-27T21:00:00.000Z,FALSE,TRUE,FALSE,FALSE,51207,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,47,20,6,14,7,0.998942208,1501,1501,2184,Duquesne,fcs,NEC,7,0,0,7,0,0.001057792031,,,1.058953588,,,1,8
401422922,2022,1,regular,2022-08-27T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,4417,Five Star Stadium at the Moye Complex,2382,Mercer,fcs,Southern,63,14,28,14,7,0.9989681926,,,2413,Morehead State,fcs,Pioneer,13,0,10,3,0,0.00103180741,,,1.154478498,,,8,8
401426530,2022,1,regular,2022-08-27T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,19571,3715,FAU Stadium,2226,Florida Atlantic,fbs,Conference USA,43,10,16,7,10,0.9988415542,1427,1488,2429,Charlotte,fbs,Conference USA,13,7,0,6,0,0.001158445782,1272,1211,6.626252451,,,1,1
