Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores[0],HomeLineScores[1],HomeLineScores[2],HomeLineScores[3],HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes,awayLeagueId,homeLeagueId
400869090,2016,1,regular,2016-08-27T02:00:00.000Z,FALSE,TRUE,TRUE,FALSE,61247,5221,ANZ Stadium,25,California,fbs,Pac-12,51,17,17,7,10,0.9918585262,1571,1582,62,Hawai'i,fbs,Mountain West,31,14,0,10,7,0.008141473834,1133,1122,1.398353254,https://www.youtube.com/watch?v=StmLbXvi9zc,,1,1
400873307,2016,1,regular,2016-08-27T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3714,Fargodome,2449,North Dakota State,fcs,MVFC,24,0,3,7,7,,,,2127,Charleston Southern,fcs,Big South,17,0,3,7,7,,,,,,,8,8
400874861,2016,1,regular,2016-09-01T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3979,Wagner College Stadium,2681,Wagner,fcs,NEC,38,3,7,7,21,,,,2830,St. Anselm,ii,Northeast 10,16,7,3,0,6,,,,,,,8,#N/A
400869502,2016,1,regular,2016-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,28520,3854,Nippert Stadium,2132,Cincinnati,fbs,American Athletic,28,0,6,8,14,0.9997467597,,,2630,UT Martin,fcs,OVC,7,7,0,0,0,0.0002532402883,,,4.200412899,https://www.youtube.com/watch?v=y4dd5UA2qIU,,1,8
400869421,2016,1,regular,2016-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,24398,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,7,0,7,0,0,0.3501753564,1373,1371,2655,Tulane,fbs,American Athletic,3,3,0,0,0,0.6498246436,1205,1207,4.64758341,https://www.youtube.com/watch?v=JcL8kugBcxk,,1,1
400872860,2016,1,regular,2016-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3662,AmFirst Stadium,55,Jacksonville State,fcs,OVC,31,14,7,7,3,,,,2453,North Alabama,ii,Gulf South,12,0,6,3,3,,,,,,,8,#N/A
400869731,2016,1,regular,2016-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3788,Kenneth P. LaValle Stadium,2619,Stony Brook,fcs,CAA,13,0,7,0,6,,,,155,North Dakota,fcs,Big Sky,9,0,7,2,0,,,,,,,8,8
400869257,2016,1,regular,2016-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,16215,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,49,7,7,14,21,0.9999862946,,,2506,Presbyterian,fcs,Big South,3,0,3,0,0,0.00001370542887,,,0.3855209411,https://www.youtube.com/watch?v=Z1iHuWDdP0U,,1,8
400872827,2016,1,regular,2016-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3777,Joe Walton Stadium,2523,Robert Morris,fcs,NEC,7,7,0,0,0,,,,2017,Alderson-Broaddus,ii,Great Midwest Athletic,14,14,0,0,0,,,,,,,8,#N/A
400869341,2016,1,regular,2016-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,70,28,28,7,7,0.9999412182,1614,1719,2429,Charlotte,fbs,Conference USA,14,0,0,7,7,0.00005878184914,1134,1029,0.0472769083,https://www.youtube.com/watch?v=BmcrJftE6qA,,1,1
